,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Mtcl1,0.509583862,-0.093040665,0.274,0.298,1
mt-Co1,0.451481301,0.048693637,0.316,0.284,1
mt-Co2,0.687879905,-0.045282857,0.12,0.13,1
mt-Co3,0.952142568,0.012631065,0.218,0.214,1
Mtcp1,0.168660963,-0.051785837,0.079,0.116,1
mt-Cytb,0.816774625,-0.049790022,0.056,0.06,1
Mtdh,0.071741448,0.143868877,0.65,0.572,1
Mterf1a,0.10326125,-0.066047452,0.128,0.181,1
Mterf1b,0.666894679,-0.006625372,0.034,0.042,1
Mterf2,0.872985675,-0.032203112,0.117,0.121,1
Mterf3,0.737854255,0.021497136,0.305,0.321,1
Mterf4,0.718232873,0.004486009,0.079,0.07,1
Mtf1,0.304335265,0.086999009,0.207,0.172,1
Mtf2,0.348823145,0.077865555,0.635,0.567,1
Mtfmt,0.162320277,0.071825527,0.135,0.093,1
Mtfp1,0.682567872,-0.020066957,0.026,0.033,1
Mtfr1,0.318275809,-0.032826932,0.068,0.093,1
Mtfr1l,0.813942378,-0.027706519,0.109,0.116,1
Mtfr2,0.114318458,0.033505312,0.03,0.009,1
Mtg1,0.816915302,0.013769986,0.056,0.051,1
Mtg2,0.370017622,-0.013464527,0.18,0.214,1
Mthfd1,0.363863299,0.054952364,0.173,0.144,1
Mthfd1l,0.179685355,0.106769088,0.376,0.321,1
Mthfd2,0.593396218,0.054807334,0.132,0.116,1
Mthfd2l,0.150790817,0.056805343,0.248,0.186,1
Mthfr,0.823887429,-0.017214413,0.188,0.195,1
Mthfs,0.702164842,0.064518231,0.451,0.451,1
Mthfsd,0.937616955,-0.014883444,0.274,0.279,1
Mthfsl,0.934625758,-0.047775997,0.226,0.219,1
Mtif2,0.732731163,-0.037399441,0.511,0.479,1
Mtif3,0.500941972,0.00541591,0.229,0.2,1
Mtln,0.62265856,-0.005455866,0.15,0.167,1
Mtm1,0.382976338,0.076575642,0.376,0.34,1
Mtmr1,0.053893591,0.148718668,0.489,0.386,1
Mtmr10,0.444816839,0.030469021,0.12,0.098,1
Mtmr11,0.367948314,0.005318169,0.083,0.06,1
Mtmr12,0.096139003,0.075888461,0.301,0.228,1
Mtmr14,0.08149496,0.119122876,0.165,0.112,1
Mtmr2,0.378295235,0.013106074,0.241,0.205,1
Mtmr3,0.062997414,-0.15539971,0.635,0.693,1
Mtmr4,0.112041952,-0.099965576,0.128,0.181,1
Mtmr6,0.976437305,-0.006607395,0.203,0.205,1
Mtmr7,0.186883554,0.05236217,0.504,0.442,1
Mtmr9,0.954737293,0.004337766,0.165,0.163,1
mt-Nd1,0.558480683,-0.037947429,0.049,0.06,1
mt-Nd2,0.871306938,0.022686805,0.03,0.028,1
mt-Nd3,0.025783234,-0.034875792,0,0.019,1
mt-Nd4,0.470985458,-0.038804271,0.03,0.042,1
mt-Nd4l,0.880011338,-0.004308662,0.004,0.005,1
mt-Nd5,0.83223945,-0.005883163,0.008,0.009,1
Mto1,0.699264621,0.060409366,0.203,0.191,1
Mtor,0.323474732,0.07862016,0.335,0.293,1
Mtpap,0.5749473,-0.03903046,0.233,0.205,1
Mtpn,0.705019005,0.025417645,0.218,0.2,1
Mtr,0.70999656,-0.067115626,0.199,0.205,1
Mtrex,0.062328869,-0.161349987,0.346,0.419,1
Mtrf1,0.870561803,0.005055086,0.034,0.037,1
Mtrf1l,0.660855635,-0.046290032,0.128,0.14,1
Mtrr,0.113136683,0.041220696,0.038,0.014,1
Mtss1,0.972154517,0.008079499,0.632,0.619,1
Mtss2,0.224780801,-0.029981302,0.252,0.312,1
Mttp,0.009856817,-0.345883815,0.425,0.498,1
Mturn,0.556076378,0.001782645,0.132,0.153,1
