,RNA.CST,RNA.HYP,RNA.RN,RNA.DP,RNA.MED,RNA.Other
Crispld1,0.0232496707764354,0.0315313345944155,0.0895176719152278,0.0384759574621435,0.0652633473678315,0.0493311285520535
Gm28153,0.0742627006413073,0.101847194665512,0.215096599032695,0.162894755669332,0.191223711944102,0.136514297718839
Gm28756,0.07242516107136,0.144760240745687,0.302827623471817,0.234379371002116,0.213997746613257,0.128095197849029
Crisp4,0.00162138452579545,0.00141457581751519,0.0022913771642115,0.0016241627704347,0.0026042995839323,0.00478115688696963
Gm15825,0.000326288975310634,0,0,0.00184267061184439,0.002621480583563,0.00957920087547223
Tfap2d,0.0051656803510686,0.00802872143879326,0.0015902891445155,0.00334365598480314,0.0116970075645931,0.0261066727118363
Tfap2b,0.00861069877597328,0.005539668032551,0.0056593079122229,0.00200278195382378,0.141620876284855,0.388030725993724
Pkhd1,0.0433881826804353,0.0402424558627205,0.0120268483863662,0.0434195530844811,0.0874559668780727,0.0324155931312938
4930486I03Rik,0.00173537266909743,0,0.000422529063767283,0,0.00118770877987925,0
Il17f,0.000133423174551307,0,0,0,0,0
Mcm3,7.47694770093717e-05,0,0,0,0,0
6720483E21Rik,0.0146834081686024,0.0153515382152409,0.021468915224337,0.0361287772661724,0.0234073435800251,0.045049362080605
Paqr8,0.34613735161104,0.0915048652712886,0.178683277777603,0.195682635628659,0.155974471311252,0.159963276886343
Efhc1,0.0124177696814851,0.0276591235355682,0.00543131309691004,0.0128671682183093,0.0121609029180815,0.0156019940323219
Tram2,0.00382761030717275,0.0118659267204307,0.0153909112502585,0.0156419494526827,0.0136692370566184,0.019851689104035
Tmem14a,0.038660388095279,0.093592503415348,0.0564198611992783,0.0726959565768601,0.0692595927166799,0.106268766896947
Gsta3,0.0245923633817915,0.044368979361529,0.0492113288438097,0.0673026696003747,0.0631730099490116,0.0709673839936703
Gm28836,0.006867981897689,0.00635408651786458,0.00776218913333763,0.0151696637505162,0.0138377582278717,0.0348387467507811
Khdc1a,0.00019923681802601,0,0,0.00126402149763342,0.00294510479288979,0
Khdc1b,0.00170839928236368,0,0.00120914203271527,0.00543158435562102,0.00424686889719426,0
Kcnq5,15.3553004777052,3.94449149174171,3.85479594665061,5.16550518109169,11.6166900721106,9.04239467585949
Rims1,7.34876856119537,10.2541504112557,7.944195138433,10.2299253297775,10.2825078282032,11.4788303220765
Gm29506,0.00791271166501209,0,0.00760747657536622,0.00586668631996811,0.00915934833651322,0.00470355720639652
Gm27028,0.00159360289087686,0,0.00249087934297027,0.00237329715435461,0.00118255517936492,0
Gm29107,0.0114983989144878,0.0301569811608503,0.0225126670930691,0.0120815815202424,0.0115391341490583,0.00497394026418639
Ogfrl1,0.235645331987546,0.153207295546387,0.360059542216811,0.267183587103514,0.187169876365378,0.199516898363682
Gm28822,0,0.000738754203326729,0.00127432284077145,0.00936851233531072,0.00413281905105926,0.0046820600315009
B3gat2,0.150792728416428,0.194352634681051,0.221046708724426,0.242485609299051,0.237459705792245,0.258986205242244
Smap1,1.50589123091561,1.00756780081836,0.956695233900678,1.08894255116472,1.03237942294588,1.09859606808563
Sdhaf4,0.0495463487280502,0.0746037785076833,0.0541339643499942,0.0634244902824768,0.0708582404227516,0.0896611835997023
Fam135a,0.651581868781128,1.18529520132291,0.799499751039905,0.911593178457577,0.902068927424577,0.932970021219665
Col9a1,0.0049977437221503,0.00175324850649526,0.00213856801065234,0.0046567014756594,0.00258648773857878,0.00354939400901636
Col19a1,0.0117232772003445,0.0662144900433257,0.412150363616866,0.115618266486464,0.359383110166944,0.0571973408217064
Lmbrd1,0.967322376074952,0.901204829351089,1.09185678539262,0.893474904306793,0.869198024418214,0.938313249985976
Adgrb3,22.3462581022865,15.4882208798223,25.9360164060679,21.7278149121774,21.1423431112073,17.1982467912468
Gm9898,0.000152492226214638,0,0,0.000539119944914881,0,0
Phf3,1.23413249445449,1.61212483843615,1.43064755080193,1.59141753689247,1.52412430368222,1.4874782804788
Ptp4a1,0.0138654612278848,0.0190627249665929,0.0164102074962926,0.0166197854526019,0.0187029893966798,0.0273656915410668
Ptp4a1.1,0.00172199106771646,0.00628428377210968,0.0080137620979259,0.00695882417493662,0.00626546241059779,0.00363236187409087
4931428L18Rik,0.0066386724434516,0.0126829592389666,0.0175035851124802,0.00761281267746104,0.0111031624909729,0.0140712443040817
Gm29128,0.000363947162979961,0,0,0.000722304950215854,0.00154728789353569,0
Lgsn,0.000271430306108162,0.010562507732953,0.0013208683864285,0.000566981749764646,0.000294199358145663,0
Khdrbs2,8.96524842798923,2.17149490735095,4.87579742700961,9.1342454015016,6.03283737336522,3.8232843842283
Gm5415,0.0373004600501226,0.0170084420035978,0.0278856546845088,0.0504438340431529,0.0399978325109928,0.0238050610688059
Gm37724,0.00243161151076557,0.0025730665475049,0.00087519655067001,0.00139266533305034,0.00187528100070397,0
Prim2,0.22559120860057,0.171658562423208,0.262898053340989,0.20868073227344,0.185848720523057,0.17849706018174
Rab23,0.112025847488,0.233886066678824,0.156394406423206,0.186835772986716,0.193182517755164,0.174920250902147
Bag2,0.0298147828669686,0.141438274495569,0.0958437015317142,0.139893879109725,0.131005635024945,0.149895768744294
Zfp451,0.78854849762061,0.839637926280786,0.634188493380845,0.89089416722476,0.765776235558972,0.82282320101526
Bend6,1.26689627329857,1.55639657734723,1.91439176234389,2.0457675175717,2.26142659417586,1.80997696241073
Dst,7.10594470399692,6.89875218384815,7.8220920816081,6.6478865047464,7.35954940004541,7.26197870319236
Gm26788,0.111487904505463,0.142332330528628,0.188493577045955,0.119923078821087,0.147277833048603,0.155205085690467
Gm37233,0.0169913932840207,0.00796169040377388,0.0124304968233476,0.0031574270727004,0.00892175635864562,0.0131904205251577
Ccdc115,0.0215835397819219,0.055107817570944,0.0253421242009852,0.0465275238728112,0.0365834654771777,0.0421243797436958
Imp4,0.0639396713328873,0.0944091433061748,0.0610640848183731,0.109850701938873,0.0922557466979262,0.0955880372066404
Ptpn18,0.0241449340442125,0.0318799835183886,0.0309544533451724,0.0309050307211005,0.0330745742139702,0.0265602045845469
Gm28417,0.00251493763297106,0.00601727375438654,0.00158687061339373,0.00240210624547539,0.00253077767409694,0.000816907234955265
4930568A12Rik,0.00193860267393262,0.00181874033680525,0,0.00443034853023918,0.00591316321565463,0.00198043018112222
Cfc1,0.000245502639145662,0,0,0,0.000101948771150292,0
1700101I19Rik,0.000869059268707212,0.00287542756596045,0,0.00101241240199812,0.00333925135127584,0.00194180639258199
Amer3,0.0377100471538677,0.0692530196205917,0.0549510837638717,0.0504066783902846,0.0525801699505387,0.0698820532303482
Arhgef4,0.392323204789311,0.865338856155492,0.369842058770597,0.419107006448937,0.416836530879675,0.367818535590075
Gm38336,0.00887140645026096,0.0152597033288561,0.0096369760195153,0.00928296443142445,0.0109672573037725,0.00735741817195795
Fam168b,0.467538141615064,0.711744462983613,0.758728480554022,0.842151905855475,0.759507714016999,0.717395927465659
Plekhb2,0.226753315344466,0.358771942980357,0.297906849271799,0.300886520291466,0.320497129715876,0.342112290617567
Gm37068,0.000141543927061206,0,0,0,0,0
1110002O04Rik,0.00532466080668452,0,0,0.00269512405219751,0.00104688622710844,0.0106906806836205
Gm33222,0.000776006116472245,0.00386935060301894,0.00056050688655576,0.000540459267152367,0.00396830208445985,0.00246519635782029
Hs6st1,0.195930305688407,0.150197890903171,0.237665093741356,0.192319825672196,0.182361293541094,0.156654031313235
Gm33280,0.00612111872011231,0.0016710892042457,0.0127526469440954,0.00796686767175582,0.00592937707270006,0.00802240224517888
Uggt1,0.553947288354525,0.59377217874757,0.525469272880643,0.476314962530455,0.526441349151164,0.499314803054257
Neurl3,0.000459201274825926,0.00241009117631027,0.00145404642997156,0.0047755601226869,0.00166857241888354,0
Arid5a,0.0363586719980381,0.0319500920334974,0.061590862507394,0.0527682206434698,0.0396680344877331,0.0317133592220022
4930403P22Rik,0.0533137926651589,0.117830363539495,0.084176133674378,0.149066179114543,0.139317296100079,0.117833067699024
Kansl3,0.518707169976688,0.626538210298911,0.659465998606881,0.63716582034603,0.64518661671028,0.69239180775134
Fer1l5,0.00380410774164219,0.00431920087010608,0.00314058689201406,0.00645401135970789,0.00278894053950074,0.000765500778361191
Lman2l,0.414277940976939,0.507685146749273,0.272436235188531,0.428305207418187,0.389400353775461,0.39525528900253
Cnnm4,0.0635178256220586,0.0820269418579943,0.0694380827834187,0.0485719558701533,0.0701675761197836,0.0641338845370732
Cnnm3,0.103237113873995,0.205409897301503,0.172263392032324,0.213116035191626,0.205208591895198,0.194643711579595
Gm38033,0.00501883413341903,0.00321024808413111,0.00317075255001039,0.00475628802289117,0.00510965115134377,0.005229652382598
Ankrd23,0.0187708816945499,0.0405793054572254,0.0139205546970391,0.0312209388099436,0.0252226640357314,0.0244963734037399
Ankrd39,0.0413449374556722,0.13563448064764,0.0690386531766262,0.0966713552370072,0.0952932992880383,0.0762590984130827
Sema4c,0.00978610533433432,0.00556876755589606,0.0100681239094795,0.0167207204595339,0.0204495950186852,0.0114269095649316
D430040D24Rik,0.00143269167699069,0.0118009651567738,0.00922239854582699,0.0241212843908522,0.0141684902955007,0.0117455369241129
Fam178b,0.00775920073365402,0.00135793734748666,0.00296427241794535,0.00371157573972066,0.0120639014581245,0.414178238485363
Cox5b,0.196836181657532,0.495688749708055,0.319496569463251,0.377047945629693,0.398729493220602,0.351270397074046
Actr1b,0.410649605918447,0.717182798085343,0.683008180705479,0.701033155255584,0.718869229919255,0.699993032446633
4933424G06Rik,0.0145107434392637,0.149645097493016,0.0181314864144572,0.0587885801620004,0.0753103730045073,0.10892415262753
Gm33533,0.00671859511175424,0.223767692634019,0.0122624139639905,0.125844174570591,0.0984271819113938,0.112328718092587
Zap70,0.00210259334039315,0.0197234025430884,0.000589695136459877,0.013987573300787,0.00994496490797925,0.0208665445262994
Tmem131,0.671446235080517,0.973918387463921,0.89069820335401,0.896052689351297,0.8981075950931,0.855021871954849
Gm38115,0.048435009045167,0.0711564938248326,0.082552795163335,0.0597562837343201,0.0865109548777454,0.090074339277992
Vwa3b,0.00493777957396465,0.033881460468793,0.00137108353390949,0.00882470079269942,0.00466937824846268,0.0157643702755339
Cnga3,0.00310118476271965,0,0.000346567834762001,0.000905824670026189,0.00344827558940602,0.0011836387042281
Inpp4a,1.19150694948774,0.984647561454742,0.840837402117306,0.866203838104102,0.910321953123025,0.969447240978155
4930439A04Rik,0.00447101151743251,0.0114365954452812,0.00606642177165762,0.0199162930433866,0.00935216070479227,0.00335962053725132
Coa5,0.0370607546142811,0.102521266179002,0.105117715919222,0.158460795895969,0.135155240814479,0.14269260632614
Unc50,0.0980627711229901,0.164393735819421,0.172693733182572,0.148289030195525,0.199400791340283,0.247257135902619
Mgat4a,0.323946851119196,0.505879689012706,0.33097164381051,0.567457252400942,0.681721032935916,0.535300113107856
2010300C02Rik,1.89242789369313,0.252898604402279,0.162411319238258,0.172996299552329,0.177444658138054,0.167540111735577
Tsga10,0.610318134089878,0.515623213841224,0.390458335887784,0.551296402556952,0.54883224963534,0.563552085814943
Gm26805,0.0127097171195195,0.0248854667218483,0.0102627814826425,0.0128565871357157,0.0118075693779346,0.0123164932005149
Lipt1,0.00942896895757798,0.0400879905878052,0.0200971539117214,0.0212999688901313,0.0234084147887227,0.0371038588560024
Mitd1,0.177552970348634,0.27584819340502,0.289738751593965,0.268513383952043,0.255233913880202,0.2733851578994
Mrpl30,0.0941983001273353,0.120593062229333,0.123274204492532,0.135451072719068,0.138099121223631,0.109343018546304
Lyg2,0.000221544545672212,0,0.000422529063767283,0,0.00128949332642927,0
Gm15457,0.00242853196420738,0.00804073672432297,0.00420411709772569,0.00196888849683733,0.0012399853951766,0
Lyg1,0,0.00772287959514307,0,0,0,0.00269097007318362
Txndc9,0.17481078630355,0.382719202534586,0.224516789989164,0.316976749891422,0.287470921436986,0.304087600218793
Eif5b,0.720268040831395,0.963172700661636,0.741853552569738,0.934580830674179,0.830895689678735,0.801459156274614
Rev1,1.13681072490859,1.23422645745016,1.1163009658513,1.16388144688565,1.29666636141976,1.18814298242298
Gm37062,0.00180812756183277,0.00850053394336124,0.00223440019984475,0.00149267936823451,0.00382926181291133,0.00203176814172992
Gm5099,0.015117170036909,0.00628149271831737,0.00405668071826299,0.00375681888216192,0.0112166462579739,0.00440971025860832
Aff3,5.2959890851553,3.3169681712646,2.70402517353448,2.31042179598604,3.70232102832508,2.64088154428092
Gm16150,0.0563382952344612,0.0511359574428075,0.0501907156496211,0.0298812529315879,0.0628149299622775,0.0341744604709513
Gm16151,0.00804787546805398,0.00725135908889961,0.005346367032506,0.00217653430345902,0.0123642868417265,0.00399404558834318
Gm16152,0.275885545297227,0.307684792839925,0.224946388015938,0.18134935210828,0.302768784479324,0.205992478598605
Lonrf2,0.398047789304839,0.694570254835585,0.410539204804857,0.559773787624982,0.501097726564909,0.497757018907377
Chst10,0.160097596983477,0.263944357062821,0.261584100113103,0.318188487327868,0.260521655577599,0.280124218863855
Gm37707,0.00196042495509256,0.0116464575668682,0.00188595835609389,0.00280264295059095,0.0021978146098348,0
Pdcl3,0.0738263230967106,0.125746853529711,0.137181052174214,0.114211839206669,0.12243261051917,0.135263700847284
Npas2,2.01302250773075,0.200783033220234,0.114636180681997,0.16053342955185,0.22723278154702,0.192943455717162
Rpl31,0.128756603966951,0.271302281761441,0.202136777933284,0.214096334874201,0.223129654368444,0.217010252967437
Tbc1d8,0.316706777956967,0.333706713992676,0.305509231965448,0.378339312483947,0.37252987972202,0.363491176442235
Cnot11,0.0706235297737339,0.0801540941204586,0.0848909592366067,0.089065257948871,0.0860439188289147,0.0679269154226047
Gm15832,0.0403242906635711,0.0301505516387131,0.0272549731515001,0.0268721965982196,0.0345654001518062,0.0179976085251235
Rnf149,0.322151110123231,0.217972103820385,0.277093880945868,0.264855664445514,0.270787400784148,0.210819269823928
Creg2,0.335666854625588,0.106282388019488,0.156876397384448,0.205260173994311,0.205331334546942,0.164865328309362
D930019O06Rik,0.0102839848776869,0.00199061861260253,0.0119276947602443,0.00353948738289515,0.00805965417273611,0.00287548546999946
Rfx8,0.00314169363385965,0,0.00204605423752014,0.00551567127034903,0.0072906847256938,0.00554964378619632
Map4k4,0.678918710378563,1.00697974710995,0.744655948735589,0.920872696237795,0.883096986525876,1.05942596059456
Il1r2,0.0566658578254075,0.0906563871646948,0.0777364057075331,0.0398006668573739,0.077098029090836,0.0995829933621944
Gm16894,0.208533592134713,0.304687612297491,0.328050953931786,0.147873258049309,0.297504549353301,0.319233541099683
Il1r1,0.00312854066367285,0.0260903218737223,0.018795093676973,0.0356670570324368,0.0116279663683344,0.0273591899038723
Il1rl2,0.000249056284485275,0,0.000637863839926283,0.000359299630165705,0.000336649853814077,0.00785654575966512
Il1rl1,0.000486191069047418,0,0,0,0.000495463765718639,0
Il18r1,0.000632684861391234,0,0.000427795242993901,0.00114017337487828,0.0015987976347761,0
Slc9a4,0.00199830690996095,0.00238199138290797,0.00374336649733894,0,0.00221240217293259,0.00287648659331419
Slc9a2,0.00175852521208585,0.0646497875027644,0.0752052782047778,0.0577642852278751,0.0236791132650833,0.0103058859197714
Gm37623,0.000111817817038342,0.0133789873827522,0.00939160565787486,0.0113918077501047,0.00365977983462498,0
Gm37915,0.00357522214417518,0.00925120188959301,0.0195504822942336,0.0155996474122654,0.0180469854765304,0.00592793248662802
Mfsd9,0.0071911219394334,0.0496546608684733,0.0178895315112715,0.0158498533124501,0.0304136115497704,0.0262530954896598
Tmem182,0.000511087624501315,0.00485748149299551,0.00133224399547373,0.00304467328581278,0.00194845374534595,0.00107962399719125
4930448I06Rik,0,0,0,0,0,0
Gm29260,0.0105431350403327,0.00788868358939846,0.00600848155651011,0.00925134386900231,0.00478091897014559,0.00354811743984876
Gm28175,0.189073474662687,0.0247267466341083,0.145978874124385,0.168780334718343,0.168755489871334,0.0481847839614971
Gm28140,0.00881544071507888,0,0.00533514176845626,0.00275335630183831,0.00935688204864795,0
Pantr1,0.88236411524254,0.116736118697211,0.451168887399142,0.720096085974372,0.748004823934412,0.210220623207715
Gm20646,0.403827140416273,0.0192106455668897,0.261489973705185,0.328870564813782,0.254717181300926,0.0555261991983729
Pou3f3,0.143636679768542,0.0241575958803424,0.149923043976453,0.172634843337824,0.144934915514954,0.0417604312267805
Pantr2,0.153135779969437,0.0136557767006085,0.242073943270653,0.309820993009566,0.171174526369416,0.0170955098044732
Dalir,0.0106045459262273,0.00735594386536695,0.00668647197735453,0.0061683907773178,0.00663694131969138,0
Mrps9,0.527257508991959,0.343665806159818,0.544847548654597,0.430023407267654,0.421669006821021,0.319954639450856
Gpr45,0.590367951635868,1.62401298467382,0.70344928391718,0.873639157329432,0.885907981107322,1.19534955671693
Tgfbrap1,0.23858900531582,0.316185508595055,0.318388725825684,0.290352016475276,0.292419734775926,0.364424761687324
8430432A02Rik,0.00645850352813996,0.0278688462262995,0.0101319207825122,0.023502921788272,0.0193141753502467,0.0254644887063096
AI597479,0.0770406919572883,0.172392673133598,0.0779751580874432,0.118578988331245,0.116419784774586,0.126557476686058
Fhl2,0.681111851824896,0.0912946195890969,0.101548794035794,0.0917489762369548,0.109448319881749,0.134834088489232
Gm29040,0.00383955681785469,0.00495840457424831,0.00687276946434763,0.0026747955611608,0.00093923435013746,0
Nck2,0.943208780204601,0.674587696114745,0.347074163010607,0.446849791560261,0.381076570051546,0.427541514972553
Ecrg4,0.00477597192560393,0.00249017271732829,0.00681775669008032,0.00205312845117668,0.00461219784855475,0.00276862685144516
Gm29155,0.00614939388872254,0.000755725946565641,0.00261878755234213,0.00182655089702416,0.00555420297135863,0.00232693358107928
Uxs1,0.802553577587593,0.588049803283806,0.516657620835897,0.635559222372894,0.613145953048159,0.578450115104573
Tpp2,0.9756866041031,1.00286770298947,1.0622881628656,0.947095548225018,1.02229697956612,0.955827599323231
Mettl21c,0.0177130289680187,0.03618323123857,0.0284148384866007,0.029161052336726,0.030369792611692,0.0382864707332734
Gm8251,0.0110147563254976,0.0199831109335827,0.0224999385954009,0.0179903614742622,0.0242121007304399,0.0249757045491387
Tex30,0.0533465270864307,0.029547025436121,0.0487317946004333,0.0407801250235493,0.0413193615269325,0.0266958763000475
Poglut2,0.0806698072211636,0.0811859030432547,0.143946070207246,0.0970043694348051,0.109291062007214,0.10041482300042
Bivm,0.196626648691935,0.2039273758928,0.178865541570542,0.185833080000224,0.217573674493007,0.173824285999606
Ercc5,0.302010163431912,0.39675818084788,0.278726812169049,0.260052741161728,0.275480834473205,0.252037804489022
Mettl21e,0.00359044917134312,0.00478151352116394,0.00210351820142599,0.00459724093820594,0.00338443253508675,0.00532183883336413
Gulp1,0.0072103660200709,0.298157421531691,0.127454034458388,0.175008860049522,0.165024398300279,0.166519765077523
4930521E06Rik,0.000113517648757156,0,0.000677408055235311,0,0.000526043784846989,0
Col5a2,0.00498408755697585,0.0225173650123395,0,0.00417280241173993,0.0676762510627798,0.0199149841099459
Wdr75,0.292475228596539,0.369713804462978,0.283306367529728,0.334899478976774,0.359731380037061,0.290255553996414
Slc40a1,0.0164744548957417,0.0130315806591181,0.0919096911436201,0.0245156114867704,0.0273592543281841,0.0208381975207421
Dnah7b,0.00596977939905456,0.275951507849034,0.357695334896956,0.172909243147117,0.267910284879597,0.226506050432633
Dnah7c,0.0172852324235771,0.0860733734862998,0.0756789946347341,0.0422124886636259,0.0536362300094763,0.0768125849815717
Slc39a10,0.420273244923463,0.39069824217782,0.224608188462125,0.343510641364307,0.310866998757705,0.326724657403967
Gm28151,0.0115839636102219,0.0116354941903274,0.00585457811905016,0.0104102412398837,0.0114653822569972,0.00759387905613628
Gm28826,0.00674088511995633,0.00657550228370885,0.00646691423113967,0.0112704173800542,0.0078779613961833,0.00358961624656698
C230029F24Rik,0.00232317045980416,0.00412091591477122,0.000677408055235311,0.000794602803485827,0.00182209226068701,0
4933411E06Rik,0.00675610643540782,0.0142413701674775,0.0112991445835212,0.0125481180114104,0.0145253019686792,0.00656602667109504
Tmeff2,4.22592958116158,2.42031287282391,4.02156931723935,4.8061152957572,2.66774389846397,2.32471760354357
Gm28322,0.000164958330700873,0.00469618721256399,0,0.000878130270976952,0.00119370151231761,0.00350490546568978
Gm28319,0.00763202829143347,0.019088782551165,0.0114596400966132,0.0167058334550805,0.00702866299830192,0.00311904667679457
Gm28320,0.0764387512823129,0.0349376151052248,0.0507627176992308,0.0923983569262458,0.0460670827722685,0.0496094229159711
Gm29325,0.0248948756774,0.0102340499788679,0.0174704805272549,0.0300004115937109,0.0149345763524561,0.0128944508259496
9330175M20Rik,0.253320851828932,0.23815756819522,0.208541549748928,0.420722454929283,0.2400169189214,0.212819462950515
Cavin2,0.0479123476256732,0.0245314919785948,0.0267904419485883,0.0531282059271412,0.0295686820934923,0.0251663527119075
1700072G22Rik,0,0,0,0,0,0
Nabp1,0.0934524478155413,0.113950652630804,0.0595869306659325,0.0663705300858309,0.060218117427275,0.0912312660971907
Gm17767,0.0103192722768084,0.0281545336837719,0.00523039042872768,0.014746448568096,0.00559987449885358,0.00426737952835356
Gm28055,0.00171271579643139,0.0342592862742993,0.0172115197257128,0.00595187982055202,0.00330463200606753,0.00952312527999655
Myo1b,0.0113433500434935,0.12875824871084,0.288639646075312,0.0892323807600932,0.0634457412949324,0.346600983651748
Stat4,0.00660317502061301,0.00569810290204664,0.00739417572044376,0.0168684951339587,0.0103221826390196,0.0226945080433524
Gm31812,0.00304249297056827,0.00583797804595915,0.00452160822860351,0.0036350998435092,0.00336131408567811,0.0059410905164549
Stat1,0.219738904697692,0.176226550119124,0.245606958059695,0.150719638726254,0.134882567666357,0.101282715867895
Gls,3.75732211673675,3.31702906006038,3.19475196825032,3.24290194570384,3.31221134586643,3.12990794449222
Nab1,0.402276518123192,0.133806784671362,0.194203586881553,0.15509846568614,0.168915690268429,0.153336300967826
Gm553,0.304827943981464,0.015522641801695,0.0246838418958576,0.0214238631169835,0.0249571789076347,0.0253747172964647
Gm28178,0.0142000709545528,0,0.00323788682529558,0.000286605809935408,0.00199653386073752,0
Nemp2,0.184082638673321,0.174038193436327,0.177386513649669,0.151036068744987,0.181345057284905,0.142042783201152
Mfsd6,0.702796551493163,0.658688535970284,0.667725900384891,0.613163611487515,0.621802506319248,0.707946729552533
Gm29670,0.00472689578886139,0.00525049901847348,0.00961984537140984,0.00398220573534188,0.0057103701696178,0.00445881853027896
Inpp1,0.120413616366197,0.28775407177794,0.157385495749161,0.19491365711173,0.185691153733099,0.202685733580861
Hibch,0.373430655474393,0.528557431066247,0.547979154827396,0.583981281098181,0.557629781994114,0.548270309486741
1700019D03Rik,0.415431265144239,0.334906344712103,0.514036241861087,0.395928334729278,0.414654547396455,0.226127913798434
Mstn,0.00157637608924596,0,0,0.000731817125340368,0,0
1700019A02Rik,0.0529535385098997,0.0318312785770003,0.0548169617054685,0.0309982562822337,0.0495238701393858,0.0335483860517586
Pms1,0.202672495798345,0.180279101340408,0.160482486957738,0.166547566665357,0.170810419626865,0.131506802079469
Gm28777,0.00189092978900839,0.00282855953095772,0,0.000767927065359041,0.00199561025372009,0
Ormdl1,0.0199051730708084,0.0617353111617417,0.0428225547415365,0.0380396259561774,0.0361217021758037,0.0409450583984924
Osgepl1,0.146759967874506,0.266608511641008,0.285875874166269,0.250080517090779,0.305447641260534,0.22845471265599
Asnsd1,0.0369570770703581,0.0769265465448143,0.03955568000221,0.0841045920721052,0.0638934525418193,0.0742768526359532
Dnah7a,0.0128483753276876,0.0947239027101787,0.0107757317329391,0.0622028565422214,0.0757671501648046,0.0727188882639741
Stk17b,0.0124702452625111,0.00660326061943005,0.00320323372907076,0.00871832299010087,0.00511205554924144,0.00809238629805951
Hecw2,6.15423472593177,2.63577117692984,4.38835933076739,3.35719778199618,3.58122531054048,2.34907248057122
Ccdc150,0.0823215070246506,0.162303713493256,0.250153899747504,0.16976723314583,0.280839370140459,0.128646946178581
Gtf3c3,0.318622695074764,0.402869413093945,0.418857816283147,0.350587793601064,0.443923913721526,0.438314350877032
Pgap1,0.324109645283994,0.901181352260562,0.415310214738492,0.669447479648862,0.669445253851891,0.646175560541208
Ankrd44,0.0685920940523399,0.501782715026049,0.93226486678347,0.769816430081125,0.760585170862852,0.711805398571909
4930444A19Rik,0.0237812998692679,0.224768198098715,0.512772792061269,0.303701190565717,0.396594588086315,0.339466793764982
Sf3b1,1.47589989210097,1.32940230263259,1.19961826274285,1.33848937815315,1.23211778358445,1.54678499559852
Coq10b,0.353534797414815,0.311399677136219,0.247261519480962,0.265048512113052,0.242039519814647,0.246409017653166
Hspd1,0.237196002340682,0.329614173965606,0.281865973477133,0.358795792133413,0.320104757626818,0.355722492875542
Hspe1,0.151281371269343,0.433395642088401,0.250630176797946,0.37794787511904,0.359508530492372,0.377647166277407
Mob4,0.575168348389944,0.877588417701235,0.65155580074452,0.909158285784422,0.872362355940448,0.885125799112153
Rftn2,0.0219508933119554,0.0186869192562955,0.0385056038091612,0.0414859772204551,0.0297123694043778,0.0346952499989144
Gm10561,0.00282602110642908,0,0.00465752631960492,0.00157914268343716,0.00441725604673162,0.00245451014657344
Mars2,0.0408141933926338,0.0233149575914488,0.0519779077455894,0.044743014726211,0.0570390932009186,0.0398874632703806
Boll,0.0230422003776031,0.0129970253942576,0.0203275876590358,0.0256584995416813,0.0228271685922662,0.0178070660490604
Plcl1,0.859316766992038,1.39035223812187,4.73581330805499,4.59788305470926,2.38340843427179,4.19762720698384
9130227L01Rik,0.002550491803303,0,0.00334326622763121,0.00653068185334845,0.00207918801233854,0.00113916079391305
Satb2,0.914274146616769,0.0478497935592386,0.0721049255702428,0.0498865958718382,0.0528134145117609,0.0471580528941908
9130024F11Rik,0.206968325945421,0.00845139237513773,0.0124361992207282,0.0151130472229342,0.0209514667012373,0.0232931753052725
4930558J18Rik,0.00132635154209077,0.000788845410359355,0,0,0.000613996472167011,0.00227608024398662
1700066M21Rik,0.0475460844760886,0.0160805289998463,0.0348094852396159,0.0631961009996707,0.0428352323079375,0.043423416629099
Tyw5,0.169968572522934,0.265928622520109,0.2005422367373,0.259200044559728,0.241733506685862,0.314626351576054
Maip1,0.0537293698956065,0.0944104692703164,0.0702778493135048,0.0650639056916417,0.0722666911269411,0.0818916144130759
Spats2l,0.0465268129180962,0.656212521761007,0.803471585764764,0.803365125769372,0.909236106872324,0.759288923535413
Gm17234,0.000688383925319698,0.00569214495333759,0.0104035504598002,0.0184378468179824,0.0153792185896385,0.0191722464867525
Kctd18,0.106440681495799,0.26929984873459,0.174413864447509,0.21413779832435,0.207129850411602,0.223474377869276
Sgo2a,0.00337169229102357,0,0.00723056812725472,0.00107823988982976,0.00275907276254539,0.00436521292721717
Aox1,0.00745247617197219,0.055856832848106,0.0234406779135536,0.00160115630880788,0.00317637068651441,0.0172676400980118
Aox3,0.00215080430043729,0.0349638793594333,0.00468809470392472,0.00563239830787897,0.0104750953347876,0.00820889084865235
Aox4,0.0068783445766016,0,0.00273232203532503,0.00166762506673119,0.00119408762565945,0.00208893341566516
Gm15759,0.00572935681889195,0,0.0193514998101407,0.000295066772725468,0.000486120355912803,0
Aox2,0.0339798938859778,0.15964136022709,0.0806779187761867,0.123624549085599,0.132018318625264,0.10193886547156
Bzw1,0.235233227311035,0.355111531994127,0.250008262609229,0.321576258164529,0.319462603246936,0.30484668831065
Clk1,1.98139531158043,2.9863072930638,2.27689086734272,2.87978979243324,2.68763625877417,2.58916207013478
Ppil3,0.081387946488934,0.250615565532231,0.120302102838463,0.131532292506216,0.160551017827672,0.167863870686474
Nif3l1,0.181303375334984,0.296170263039549,0.221275552897216,0.275077773631993,0.239977464217701,0.265992092244586
Orc2,0.654554198309503,0.79565279278094,0.673883202023663,0.748711217977562,0.763173582741014,0.707216580559712
