,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Pmepa1os,0.098751751,-0.008125434,0.004,0.016,1
Pmf1,0.535230367,0.013856285,0.034,0.026,1
Pmfbp1,0.980244613,-0.001461707,0.031,0.032,1
Pml,0.915689909,-0.012263281,0.038,0.04,1
Pmm1,0.535903023,0.027018898,0.216,0.204,1
Pmm2,0.419832498,-0.037526217,0.153,0.172,1
Pmp22,0.357984962,0.001806312,0.002,0,1
Pmpca,0.652792765,-0.011276213,0.204,0.22,1
Pmpcb,0.373509007,-0.046038252,0.085,0.103,1
Pms1,0.20220383,0.00529972,0.155,0.193,1
Pms2,0.975145464,-0.032250776,0.272,0.272,1
Pmvk,0.665786839,0.025901517,0.121,0.114,1
Pnck,0.904297527,-0.008768983,0.09,0.093,1
Pnisr,0.300218426,0.04029114,0.901,0.823,1
Pnkd,0.171448398,0.071955398,0.542,0.503,1
Pnkp,0.272342777,0.04846593,0.303,0.278,1
Pnldc1,0.836421989,-0.014254229,0.083,0.087,1
Pnlip,0.192753381,0.003980991,0.004,0,1
Pnma1,0.87480919,0.000823558,0.004,0.005,1
Pnma2,0.817662638,0.012969457,0.121,0.127,1
Pnma3,0.030592456,-0.057543011,0.052,0.09,1
Pnmal1,0.754980636,0.007078106,0.088,0.095,1
Pnmal2,0.463353018,0.018030925,0.157,0.138,1
Pnn,0.848810072,-0.032933635,0.636,0.603,1
Pno1,0.09203316,0.055972834,0.079,0.05,1
Pnoc,0.357984962,0.001372383,0.002,0,1
Pnp,0.486042813,-0.030099368,0.04,0.05,1
Pnpla1,0.357984962,0.002367947,0.002,0,1
Pnpla2,0.70356553,0.010106781,0.081,0.074,1
Pnpla3,0.628731403,-0.039869333,0.218,0.23,1
Pnpla6,0.925992059,-0.034588288,0.276,0.278,1
Pnpla7,0.474113098,-0.013013039,0.09,0.074,1
Pnpla8,0.412408671,0.017204576,0.728,0.683,1
Pnpo,0.553423929,0.015077369,0.142,0.161,1
Pnpt1,0.516964638,0.035532498,0.672,0.653,1
Pnrc1,0.001299734,-0.139883747,0.193,0.283,1
Pnrc2,0.134497034,-0.018328992,0.036,0.058,1
Poc1a,0.813034316,-0.009491874,0.029,0.026,1
Poc1b,0.841695702,-0.002594062,0.106,0.101,1
Poc5,0.217936542,-0.033092523,0.164,0.198,1
Podn,0.870960815,-0.00491559,0.004,0.005,1
Podxl,0.064587549,-0.011993435,0.002,0.013,1
Podxl2,0.729047715,-0.019238037,0.492,0.511,1
Pof1b,0.870960815,-0.000971823,0.004,0.005,1
Pofut1,0.017448194,-0.119072003,0.216,0.28,1
Pofut2,0.924712735,-0.00121241,0.099,0.098,1
Pogk,0.6008118,-0.000678373,0.128,0.116,1
Poglut1,0.028762444,0.102318662,0.348,0.28,1
Poglut2,0.03672668,-0.078903913,0.126,0.177,1
Poglut3,0.557935289,-0.00741547,0.025,0.019,1
Pogz,0.910103104,0.007510549,0.369,0.365,1
Pola1,0.606876858,-0.06518269,0.301,0.315,1
Pola2,0.311178086,0.012065476,0.076,0.058,1
Polb,0.01040034,0.160134534,0.73,0.661,1
Pold1,0.125135616,-0.010416289,0.002,0.011,1
