,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Gm11767,0.061311543,0.022291952,0.02,0.006,1
Gm11769,0.021569465,-0.025948184,0.03,0.061,1
Gm11770,0.330201364,0.001555634,0.002,0,1
Gm11772,0.230530906,-0.008191934,0.004,0.01,1
Gm11773,0.111104397,-0.00326394,0.006,0.017,1
Gm11775,0.59144929,0.006488082,0.004,0.002,1
Gm11802,0.294196924,-0.004439075,0.002,0.006,1
Gm11808,0.025163104,-0.022712149,0.006,0.023,1
Gm11815,0.147435628,-0.003312324,0,0.004,1
Gm11816,0.416149866,0.011101347,0.034,0.025,1
Gm11817,0.017487819,0.191700548,0.455,0.432,1
Gm11823,0.13772465,-0.009764557,0.004,0.013,1
Gm11831,0.636050867,0.021639359,0.032,0.027,1
Gm11837,0.297947298,-0.005962495,0.014,0.023,1
Gm11840,0.972292772,-0.001882914,0.002,0.002,1
Gm11842,0.59721847,0.011418071,0.018,0.023,1
Gm11844,0.963458608,0.020341269,0.072,0.073,1
Gm11846,0.283808514,0.006646546,0.01,0.004,1
Gm11861,0.972292772,-0.017662575,0.002,0.002,1
Gm11867,1.99625664683569e-07,-0.151746532,0.156,0.3,0.005307248
Gm11872,0.774525373,0.012158189,0.026,0.029,1
Gm11884,0.244116674,0.02225157,0.038,0.055,1
Gm11899,0.340685095,0.069637674,0.098,0.084,1
Gm11906,0.691886368,0.044394105,0.134,0.13,1
Gm11915,0.294196924,-0.004383802,0.002,0.006,1
Gm11917,0.306401045,-0.008797391,0,0.002,1
Gm11924,0.147435628,-0.002943881,0,0.004,1
Gm11934,0.295140908,-0.000593835,0.002,0.006,1
Gm11940,0.738624077,-0.000275274,0.036,0.04,1
Gm11944,0.086190344,-0.011770465,0.136,0.184,1
Gm11961,0.306401045,-0.005494652,0,0.002,1
Gm11963,0.930442241,0.013397336,0.022,0.023,1
Gm11967,0.330201364,0.008519693,0.002,0,1
Gm11973,0.518363043,0.012501476,0.026,0.034,1
Gm11986,0.330201364,0.002661648,0.002,0,1
Gm12002,0.465951653,0.079056916,0.236,0.222,1
Gm12022,0.352485507,0.008225668,0.012,0.006,1
Gm12023,0.243745657,-0.010332562,0.01,0.019,1
Gm12027,0.065908441,-0.011697583,0.132,0.182,1
Gm12031,0.147435628,-0.007690921,0,0.004,1
Gm12043,0.59144929,0.003606432,0.004,0.002,1
Gm12051,0.664914395,-0.006342921,0.016,0.013,1
Gm12056,0.306401045,-0.005430525,0,0.002,1
Gm12059,0.151259421,-0.018242981,0.022,0.038,1
