,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Slc46a2,0.002671478,-0.021346479,0.131,0.149,1
Slc46a3,0.981096782,0.017575681,0.117,0.119,1
Slc47a1,4.57E-05,-0.00897815,0.004,0.009,1
Slc47a2,0.249485534,-0.001303819,0.002,0.003,1
Slc48a1,5.15E-21,-0.086239428,0.207,0.276,1.37E-16
Slc49a4,0.044948677,0.036930825,0.37,0.366,1
Slc4a1,0.065754517,-0.000102548,0,0.001,1
Slc4a10,0.480351489,0.003404298,0.935,0.943,1
Slc4a11,0.295074755,-0.002245818,0.011,0.013,1
Slc4a1ap,0.000155448,0.057358203,0.311,0.293,1
Slc4a2,0.348996608,0.00694274,0.101,0.097,1
Slc4a3,3.16E-54,0.226469429,0.634,0.543,8.39E-50
Slc4a4,0.204448583,0.027913251,0.143,0.153,1
Slc4a5,0.031871269,-0.003903284,0.004,0.007,1
Slc4a7,2.03E-08,0.068941243,0.588,0.565,0.000539795
Slc4a8,0.002834063,0.053446869,0.569,0.56,1
Slc4a9,1.11E-07,-0.043765504,0.103,0.131,0.002951947
Slc50a1,1.08E-62,-0.206966426,0.365,0.501,2.86E-58
Slc51a,0.012034713,0.002666745,0.005,0.003,1
Slc51b,0.142521494,0.00064371,0.001,0,1
Slc52a2,7.25E-05,-0.019538526,0.046,0.061,1
Slc5a1,0.254865938,0.001699787,0.003,0.002,1
Slc5a10,0.562388826,-0.001487504,0.01,0.011,1
Slc5a11,0.23836653,-0.000818968,0.005,0.006,1
Slc5a12,0.03698557,0.012141618,0.06,0.053,1
Slc5a2,0.096101742,0.001055161,0.002,0.001,1
Slc5a3,0.163218529,-0.00330684,0.181,0.192,1
Slc5a4a,0.093286754,0.000766711,0.001,0,1
Slc5a4b,2.13E-14,-0.032116752,0.047,0.077,5.67E-10
Slc5a5,0.241492742,-0.004578207,0.038,0.042,1
Slc5a6,0.071518249,-0.011040773,0.063,0.071,1
Slc5a7,0.983467567,-0.000274588,0.003,0.003,1
Slc5a8,0.16144214,-0.00106992,0.006,0.008,1
Slc5a9,0.053972128,0.0004033,0.003,0.001,1
Slc6a1,0.243349901,0.01737439,0.173,0.183,1
Slc6a11,0.023738914,-0.002510575,0.033,0.041,1
Slc6a12,0.672116465,0.001060886,0.003,0.003,1
Slc6a13,0.645869484,-0.000478501,0.002,0.002,1
Slc6a14,0.097565469,-0.001516294,0.003,0.004,1
Slc6a15,0.02099755,-0.024404391,0.418,0.446,1
Slc6a16,6.74E-05,-0.008297912,0.022,0.032,1
Slc6a17,0.000989412,-0.039630254,0.607,0.643,1
Slc6a19,0.142625271,0.000397777,0.001,0,1
Slc6a2,0.623052498,0.017815553,0.014,0.013,1
Slc6a20a,0.096764231,0.019156994,0.071,0.065,1
Slc6a20b,0.16793898,0.004509854,0.232,0.246,1
Slc6a21,0.490637828,-0.000269033,0.001,0.001,1
Slc6a3,0.060162916,0.002261395,0.002,0.001,1
Slc6a4,0.041816244,-0.011449138,0.005,0.007,1
Slc6a5,0.123872812,-0.008039149,0.008,0.01,1
Slc6a6,0.000737858,0.047034959,0.653,0.641,1
Slc6a7,0.279391419,0.011963701,0.45,0.472,1
Slc6a8,0.078832802,-0.016334683,0.202,0.216,1
Slc6a9,0.411254561,-0.00446245,0.08,0.084,1
Slc7a1,0.055946511,-0.006709751,0.339,0.363,1
Slc7a10,0.231558268,0.001785783,0.007,0.006,1
Slc7a11,0.871640132,0.005512568,0.021,0.021,1
Slc7a12,0.316458171,-0.00060428,0.001,0.001,1
Slc7a13,0.049519417,-0.000382763,0,0.001,1
Slc7a14,3.99E-48,0.195486622,0.675,0.604,1.06E-43
Slc7a15,0.847040845,0.00104322,0.025,0.025,1
Slc7a2,0.014387934,0.00458273,0.03,0.024,1
Slc7a3,0.000353144,-0.01329813,0.061,0.076,1
Slc7a4,8.99E-09,-0.023748573,0.074,0.102,0.000238999
Slc7a5,0.561462856,0.028290015,0.145,0.145,1
Slc7a6,0.462946814,-0.004952274,0.594,0.617,1
Slc7a6os,0.00125227,0.034273514,0.52,0.509,1
Slc7a7,0.423989131,0.001180106,0.011,0.01,1
Slc7a8,0.08803784,0.026210545,0.424,0.424,1
Slc7a9,0.941260437,0.000648217,0.001,0.001,1
Slc8a1,0.082048693,0.020486058,0.964,0.971,1
Slc8a2,0.005729334,-0.012875296,0.284,0.311,1
Slc8a3,0.581658866,0.033675782,0.586,0.6,1
Slc8b1,2.76E-21,-0.085170127,0.029,0.062,7.34E-17
Slc9a1,0.003177943,-0.032586743,0.373,0.401,1
Slc9a2,0.00615186,0.009316529,0.021,0.015,1
Slc9a3,0.543258873,0.002190154,0.023,0.024,1
Slc9a3r1,0.00306002,-0.003395403,0.002,0.006,1
Slc9a3r2,2.19E-05,-0.033965358,0.077,0.097,0.581458189
Slc9a4,0.855253762,-0.000656314,0.003,0.003,1
Slc9a5,0.00013527,-0.014191606,0.164,0.19,1
Slc9a6,0.005564456,-0.019277854,0.267,0.291,1
Slc9a7,1.27E-05,0.0591867,0.706,0.696,0.338009985
Slc9a8,0.031911181,-0.014015808,0.29,0.31,1
Slc9a9,3.51E-46,0.21315198,0.831,0.805,9.33E-42
Slc9b1,0.000816539,0.027087992,0.076,0.063,1
Slc9b2,0.02533129,0.016453493,0.047,0.04,1
Slc9c1,0.850444082,0.000422132,0.003,0.003,1
Slco1a4,0.398365647,-0.00018107,0.001,0.001,1
Slco1a5,0.04458377,0.001358146,0.001,0,1
Slco1a6,5.02E-08,-0.014530322,0.005,0.014,0.001335782
Slco1b2,0.881252059,0.000722254,0.001,0.001,1
Slco1c1,0.999605585,0.000617852,0.007,0.007,1
Slco2a1,2.00E-05,-0.019928023,0.221,0.255,0.530864175
Slco2b1,0.207206483,-0.000690626,0.001,0.002,1
Slco3a1,1.41E-15,0.107570946,0.704,0.684,3.75E-11
Slco4a1,2.19E-07,-0.0135618,0.038,0.056,0.00582359
Slco4c1,7.55E-10,-0.042541977,0.244,0.29,2.01E-05
Slco5a1,0.959396536,0.012914587,0.095,0.095,1
Slco6c1,4.61E-11,0.031608439,0.082,0.055,1.23E-06
Slco6d1,0.000520663,-0.009819017,0.003,0.007,1
Slf1,0.00471214,-0.029555699,0.617,0.652,1
Slf2,0.000491902,0.047688318,0.637,0.638,1
Slfn2,0.170556672,-0.001018254,0.002,0.003,1
Slfn3,0.065439801,-0.000818013,0,0.001,1
Slfn5,1.15E-06,-0.010745389,0.01,0.02,0.030581999
Slfn5os,0.29972816,5.99E-05,0.002,0.002,1
Slfn8,0.029762506,0.000299622,0.001,0,1
Slfn9,0.038397286,-0.000452472,0,0.001,1
Slfnl1,0.751760198,-0.000581567,0.001,0.001,1
Slirp,1.59E-16,-0.072670491,0.155,0.208,4.24E-12
Slit1,0.005437378,0.03327657,0.23,0.213,1
Slit2,1.01E-09,-0.08354378,0.841,0.859,2.68E-05
Slit3,5.11E-07,0.125930485,0.741,0.744,0.013584894
Slitrk1,4.51E-21,-0.07535358,0.328,0.406,1.20E-16
Slitrk2,0.607282657,-0.005817068,0.068,0.071,1
Slitrk3,8.81E-12,-0.033924709,0.134,0.175,2.34E-07
Slitrk4,0.596537136,9.86E-05,0.178,0.184,1
Slitrk5,0.001009447,-0.016175998,0.3,0.33,1
Slitrk6,0.885828263,0.000460101,0.004,0.004,1
Slk,0.563367281,0.023497549,0.486,0.5,1
Slmap,0.065099364,0.024479875,0.719,0.723,1
Slmapos2,0.000672892,-0.004770712,0.006,0.011,1
Sln,0.389092045,0.000272446,0.001,0,1
Slpi,0.157317165,-0.01448606,0.003,0.004,1
Sltm,5.62E-10,0.079581892,0.785,0.78,1.50E-05
Slu7,0.833359825,0.016973702,0.173,0.178,1
Slurp1,0.060162916,0.000847589,0.002,0.001,1
Slx1b,3.06E-06,-0.025209127,0.214,0.25,0.081226445
Slx4,0.004018608,-0.010248466,0.098,0.114,1
