,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Gm40055,0.02150088,0.373780301,0.052,0.041,1
Cryba1,0.061997156,0.373643961,0.054,0.044,1
Ephx1,0.603730639,0.372579296,0.05,0.047,1
Gm47123,0.80145305,0.372570447,0.024,0.025,1
Cfap53,0.337879019,0.372399129,0.024,0.021,1
Gm50013,0.015357606,0.372323578,0.287,0.275,1
C030047K22Rik,4.37E-11,-0.424481312,0.158,0.218,1.16E-06
Calhm2,0.244563577,0.372140369,0.088,0.082,1
Rarres1,0.814246586,0.372113982,0.019,0.02,1
Colec10,0.733525579,0.371908973,0.021,0.02,1
Ptn,0.000178903,0.371593313,0.328,0.303,1
C130036L24Rik,1.72E-06,-0.481470824,0.063,0.094,0.045610567
Irak4,0.734486807,0.370859888,0.018,0.017,1
1600014C10Rik,0.397579824,0.370077618,0.084,0.08,1
C130073E24Rik,2.23E-07,-0.895805371,0.02,0.04,0.005929976
C1qbp,4.59E-10,-0.404010054,0.109,0.16,1.22E-05
Gm13582,0.483603963,0.369020774,0.018,0.016,1
Shcbp1,0.63071071,0.368728923,0.013,0.012,1
Mbtps2,1.46E-05,0.368614433,0.334,0.299,0.38804307
Gm7489,0.957222323,0.36825316,0.01,0.01,1
C1ql2,2.55E-13,-0.866776728,0.028,0.064,6.77E-09
Kirrel3os,0.33089194,0.368120167,0.03,0.026,1
Hes7,0.461816245,0.368086213,0.016,0.014,1
Gm13629,4.24E-05,0.367846949,0.398,0.375,1
Gm12531,0.842617416,0.367762528,0.026,0.025,1
C1ql4,1.93E-08,-0.95664544,0.017,0.039,0.000512411
4930588A03Rik,0.057747831,0.367516216,0.086,0.075,1
Ribc1,0.252314137,0.367503607,0.103,0.096,1
Gm16731,0.279897901,0.366828095,0.012,0.009,1
Homer3,0.200218119,0.366074137,0.017,0.014,1
Gm17491,0.134114191,0.366043541,0.039,0.033,1
Itga5,0.000332251,0.366004244,0.291,0.263,1
C1qtnf4,2.41E-08,-0.356016141,0.119,0.168,0.000640464
Gm47713,0.547093635,0.365837702,0.012,0.011,1
Thsd1,0.098011321,0.365821234,0.074,0.065,1
C530025M09Rik,1.56E-11,-0.557252675,0.045,0.085,4.15E-07
Gm35256,0.048394104,0.365715577,0.185,0.172,1
Gm27016,0.489221196,0.365665152,0.069,0.066,1
C630031E19Rik,5.06E-15,0.982290447,0.192,0.133,1.35E-10
Scarf1,0.963759173,0.365143021,0.028,0.028,1
C630043F03Rik,4.16E-10,-0.716590611,0.051,0.088,1.11E-05
9430060I03Rik,0.552933902,0.36464877,0.116,0.116,1
Chrnb2,0.045654834,0.363943666,0.099,0.087,1
Spata13,0.004645558,0.363719559,0.05,0.037,1
Mospd1,0.158353824,0.362463985,0.128,0.12,1
C230034O21Rik,0.351106742,0.362358608,0.012,0.01,1
Sh3bp4,0.000167888,0.362351301,0.233,0.204,1
Gm29536,0.370734934,0.36227235,0.06,0.055,1
Cpne9,0.528712462,0.362093063,0.045,0.042,1
C730002L08Rik,1.46E-87,-1.186522426,0.187,0.396,3.88E-83
