,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Marchf1,5.46E-156,2.02298209,0.832,0.414,1.35E-151
Marchf2,1.58E-15,0.929777689,0.182,0.085,3.89E-11
Marchf2,0.000303837,0.084682261,0.573,0.447,1
Marchf3,0.686285097,0.106185711,0.348,0.328,1
Marchf4,0.38387491,-0.216630267,0.326,0.323,1
Marchf5,4.12E-13,0.376473804,0.404,0.254,1.02E-08
Marchf6,1.86E-18,0.393488173,0.799,0.6,4.58E-14
Marchf7,1.39E-32,0.626164544,0.683,0.423,3.43E-28
Marchf8,0.47294456,-0.244334802,0.194,0.174,1
Marchf9,0.008117411,-1.74966489,0.003,0.014,1
Marchf10,1.27E-06,-0.996974865,0.123,0.187,0.031385263
Marchf11,5.64E-164,1.154387284,0.981,0.861,1.39E-159
Septin1,0.022792894,-0.817452187,0.097,0.121,1
Septin2,0.083196416,-0.071492553,0.121,0.096,1
Septin3,3.45E-22,-0.880182412,0.484,0.576,8.52E-18
Septin4,1.33E-96,-1.474530823,0.465,0.752,3.29E-92
Septin5,0.21711642,-0.686590431,0.049,0.059,1
Septin6,0.450429391,-0.028943961,0.581,0.514,1
Septin7,0.338391899,0.048611337,0.823,0.747,1
Septin8,7.66E-36,0.685070936,0.756,0.52,1.89E-31
Septin9,5.01E-09,1.299971124,0.047,0.014,0.000123533
Septin10,0.000590331,-1.1235822,0.082,0.119,1
Septin11,1.17E-34,0.491642308,0.943,0.843,2.90E-30
0610005C13Rik,0.055588966,-1.361475501,0.011,0.021,1
0610009B22Rik,0.022119472,-1.353365874,0.019,0.034,1
0610009E02Rik,0.570252903,-0.32432759,0.114,0.103,1
0610009L18Rik,0.047401201,0.360032821,0.027,0.016,1
0610010F05Rik,0.132773685,-0.125590773,0.726,0.665,1
0610010K14Rik,0.04366653,0.252732428,0.026,0.015,1
0610012G03Rik,0.755943408,-0.604290307,0.105,0.104,1
0610030E20Rik,4.10E-07,-0.840632231,0.291,0.344,0.010114273
0610038B21Rik,0.634198491,0.221076272,0.015,0.012,1
0610040B10Rik,0.266772967,-1.037086105,0.045,0.053,1
0610040F04Rik,0.207183657,-0.494891309,0.217,0.223,1
0610040J01Rik,1.60E-06,0.346926728,0.148,0.087,0.03953946
0610043K17Rik,0.31506393,-0.235248951,0.538,0.496,1
0710001A04Rik,0.774278804,-0.259254156,0.018,0.016,1
1110002J07Rik,5.51E-30,1.396089408,0.157,0.043,1.36E-25
1110002L01Rik,0.007970682,-0.01853977,0.207,0.158,1
1110004F10Rik,0.005381153,-0.038017331,0.396,0.31,1
1110008P14Rik,5.84E-09,-1.039075086,0.227,0.302,0.000144167
1110013H19Rik,0.50227685,-0.781751526,0.008,0.01,1
1110017D15Rik,3.77E-51,1.251363206,0.375,0.138,9.29E-47
1110018N20Rik,0.097507827,0.208518924,0.054,0.04,1
1110019D14Rik,0.089829379,-0.065813665,0.371,0.313,1
1110020A21Rik,2.87E-07,0.759396198,0.077,0.035,0.007083879
1110032A03Rik,1.82E-14,-1.466750441,0.125,0.234,4.48E-10
1110032F04Rik,9.68E-05,-2.011719731,0.013,0.04,1
1110035H17Rik,1.43E-05,-1.50603014,0.031,0.071,0.353189503
1110038B12Rik,5.26E-05,0.393269069,0.056,0.027,1
1110038F14Rik,0.828899179,-0.416623508,0.282,0.261,1
1110046J04Rik,3.24E-17,-1.366540636,0.194,0.318,8.00E-13
1110051M20Rik,0.207686241,-0.05923141,0.905,0.844,1
1110059E24Rik,0.000356721,0.093749724,0.284,0.21,1
1110059G10Rik,0.688567471,-0.415652791,0.05,0.053,1
1110065P20Rik,0.005422172,-1.233591103,0.034,0.056,1
1190005I06Rik,0.547872268,-0.125087275,0.094,0.099,1
1190007I07Rik,0.41200614,-0.632215064,0.041,0.047,1
1300002E11Rik,0.000135057,0.504305882,0.077,0.044,1
1300017J02Rik,0.000399511,0.25359983,0.149,0.101,1
1500002C15Rik,0.411934383,0.129516961,0.011,0.008,1
1500004A13Rik,0.071424384,0.137590157,0.884,0.808,1
1500009C09Rik,0.002317583,-1.559547172,0.009,0.026,1
1500009L16Rik,0.0311071,-0.040439479,0.24,0.196,1
1500011B03Rik,0.128756693,-0.708150531,0.126,0.139,1
1500012K07Rik,0.007478716,-1.654572679,0.015,0.031,1
1500015A07Rik,0.052176127,-0.781298569,0.083,0.102,1
1500015L24Rik,5.62E-06,-2.089750491,0.021,0.058,0.138578966
1500026H17Rik,0.343545184,-0.587122174,0.116,0.123,1
1500032F14Rik,0.048711778,-1.260057103,0.004,0.012,1
1500035N22Rik,5.12E-87,-2.084303945,0.232,0.582,1.26E-82
1520401A03Rik,0.564131032,0.273723099,0.013,0.011,1
1600002D24Rik,2.14E-24,2.012452419,0.103,0.023,5.27E-20
1600002K03Rik,1.93E-06,0.672174736,0.075,0.036,0.047699747
1600010M07Rik,1.82E-76,-1.449347722,0.404,0.678,4.48E-72
1600012H06Rik,0.052488061,0.058887478,0.144,0.115,1
1600014C10Rik,1.37E-05,-1.600459545,0.059,0.105,0.338006584
1600020E01Rik,1.18E-33,0.947261775,0.441,0.219,2.90E-29
1700001D01Rik,0.001409934,-1.406936564,0.019,0.042,1
1700001G11Rik,5.86E-05,-1.446163278,0.03,0.066,1
1700001J03Rik,3.69E-05,2.086416145,0.016,0.003,0.911261606
1700001K19Rik,0.010337099,-1.045367754,0.013,0.029,1
1700001K23Rik,0.000538842,-3.017487203,0.001,0.016,1
1700001L05Rik,0.003080572,1.07895244,0.013,0.004,1
1700001L19Rik,7.82E-05,-1.557581778,0.032,0.067,1
1700001O22Rik,0.039335669,-0.020406764,0.101,0.076,1
1700001P01Rik,0.017907262,1.176716847,0.01,0.004,1
1700003D09Rik,0.00370637,-2.40482764,0.001,0.012,1
1700003E16Rik,0.156046622,-0.726012703,0.064,0.076,1
1700003F12Rik,2.61E-24,-2.274315291,0.055,0.196,6.44E-20
1700003L19Rik,0.004876298,-1.621986034,0.013,0.031,1
1700006F04Rik,0.634041714,-0.052585938,0.013,0.011,1
1700007F19Rik,3.57E-11,-2.230401818,0.038,0.11,8.81E-07
1700007J10Rik,2.71E-06,-1.379825847,0.067,0.119,0.06678343
1700007K13Rik,0.616142953,-0.424546095,0.01,0.012,1
1700007P06Rik,0.001200808,-2.453361414,0.006,0.022,1
1700008J07Rik,0.785703461,-0.008145262,0.009,0.01,1
1700008O03Rik,5.23E-10,-1.62365665,0.075,0.151,1.29E-05
1700010I14Rik,0.442008286,-0.286238824,0.017,0.013,1
1700010K24Rik,0.113582469,-0.6354091,0.067,0.082,1
1700012D14Rik,0.071423445,-0.503646155,0.229,0.243,1
1700013F07Rik,0.004691562,-0.971300291,0.049,0.075,1
1700015F17Rik,0.213432477,0.093222577,0.019,0.013,1
1700015H07Rik,0.000204573,-1.741591891,0.019,0.047,1
1700016D06Rik,0.025775754,-1.587465656,0.003,0.012,1
1700016J18Rik,0.560950031,-0.513531463,0.008,0.01,1
1700016K05Rik,0.000717658,-2.161575738,0.011,0.032,1
1700016K19Rik,0.099819119,-1.21805676,0.007,0.014,1
1700016P03Rik,3.99E-10,0.606500288,0.333,0.221,9.83E-06
1700017B05Rik,0.169392981,-1.00495686,0.01,0.016,1
1700017D01Rik,0.681665122,-0.235954697,0.01,0.009,1
1700018L02Rik,0.010873609,-2.12015385,0.007,0.019,1
1700019A02Rik,0.109338081,-0.032079476,0.055,0.041,1
1700019D03Rik,3.91E-86,-2.032227882,0.258,0.591,9.64E-82
1700019G24Rik,2.22E-13,-3.096121383,0.012,0.081,5.47E-09
1700019J19Rik,0.385727777,0.070792453,0.021,0.017,1
1700019L13Rik,0.000169438,0.970418696,0.037,0.016,1
1700020D05Rik,2.71E-05,1.161328992,0.023,0.007,0.66964112
1700021F05Rik,0.010067371,-0.746554565,0.171,0.199,1
1700022A22Rik,0.738682723,0.075816055,0.013,0.015,1
1700022H01Rik,0.000307849,-1.851000125,0.011,0.034,1
1700022I11Rik,0.000379343,-1.575728757,0.017,0.042,1
1700022N22Rik,0.816112948,-0.141877285,0.022,0.021,1
1700023F06Rik,0.871046168,-0.249496275,0.131,0.125,1
1700024B05Rik,0.001153467,2.086314051,0.01,0.002,1
1700024B18Rik,5.66E-60,-1.849192335,0.28,0.541,1.40E-55
1700024I08Rik,0.003838069,-1.732290472,0.007,0.021,1
1700025G04Rik,7.82E-09,0.301996794,0.868,0.779,0.000192811
1700026F02Rik,7.55E-15,-2.168055254,0.063,0.16,1.86E-10
1700026J12Rik,0.163611264,-1.13352973,0.012,0.019,1
1700027A07Rik,0.693858009,-0.377329398,0.03,0.027,1
1700027A15Rik,3.09E-05,1.362799642,0.019,0.005,0.76135844
1700027H10Rik,5.51E-09,-2.673029735,0.011,0.058,0.000136057
1700027I24Rik,0.0011495,2.22673854,0.01,0.002,1
1700028E10Rik,0.066190113,0.092462408,0.048,0.034,1
1700028J19Rik,0.00344573,0.659686999,0.04,0.022,1
1700028K03Rik,2.40E-05,-1.364783164,0.068,0.114,0.592892057
1700028P14Rik,0.037361906,-0.812189163,0.018,0.031,1
1700029I15Rik,0.985942994,-0.343928943,0.016,0.016,1
1700029J03Rik,0.376438667,-0.029747012,0.018,0.023,1
1700029J07Rik,0.091710406,-0.005992921,0.107,0.086,1
1700030F04Rik,0.174201343,-0.481066571,0.045,0.056,1
1700030J22Rik,0.273540282,-0.600497018,0.078,0.088,1
1700030K09Rik,0.229550689,-0.212389866,0.121,0.102,1
1700030M09Rik,0.099819119,-1.638595036,0.007,0.014,1
1700034G24Rik,0.115496033,0.70020041,0.011,0.006,1
1700034H15Rik,0.512848294,-0.165456857,0.06,0.054,1
1700034I23Rik,2.31E-08,-2.793524074,0.015,0.061,0.000570906
1700034P13Rik,0.09954188,0.130104774,0.045,0.033,1
1700036A12Rik,0.825850716,-0.122716074,0.016,0.015,1
1700037C18Rik,3.43E-19,-1.794364983,0.105,0.234,8.46E-15
1700037F03Rik,3.85E-05,0.491942099,0.063,0.031,0.948776194
1700037H04Rik,0.002019052,-0.028034964,0.085,0.054,1
1700040D17Rik,0.035644149,-1.486864599,0.003,0.011,1
1700041B01Rik,0.044784469,-1.343188442,0.013,0.025,1
1700041G16Rik,0.047992986,-1.369925308,0.01,0.02,1
1700041M19Rik,0.126029405,-1.623364199,0.006,0.011,1
1700047A11Rik,1.12E-10,-2.293533643,0.029,0.095,2.76E-06
1700047F07Rik,0.08969445,-2.97735561,0.004,0.011,1
1700047K16Rik,0.000251232,-1.487324463,0.022,0.051,1
1700048O20Rik,0.65515714,-0.479713684,0.028,0.031,1
1700052K11Rik,0.971166947,-0.319888337,0.048,0.048,1
1700054A03Rik,1.45E-08,-1.319360403,0.116,0.189,0.000358425
1700054M17Rik,0.619109213,-0.768469735,0.008,0.01,1
1700055D18Rik,0.402279035,-0.776349443,0.008,0.011,1
1700056N10Rik,0.003989914,0.278553501,0.044,0.025,1
1700057H15Rik,0.000136874,0.725084832,0.049,0.024,1
1700060C16Rik,0.609734721,-0.174331199,0.012,0.015,1
1700061G19Rik,0.016458647,-1.592965875,0.017,0.032,1
1700061J23Rik,1.94E-08,2.868761556,0.016,0.001,0.000478665
1700063J08Rik,0.209456448,0.012382696,0.021,0.015,1
1700064H15Rik,0.628659161,-0.503792553,0.045,0.048,1
1700066B19Rik,0.002100842,-0.225909261,0.015,0.035,1
1700066M21Rik,0.010125379,-1.19136397,0.029,0.049,1
1700074H08Rik,0.003265232,-2.448619572,0,0.01,1
1700080N15Rik,3.50E-83,-2.953661365,0.106,0.451,8.64E-79
1700081B01Rik,0.017648448,0.568118722,0.02,0.01,1
1700081N11Rik,0.510353149,-0.424748557,0.012,0.015,1
1700084C06Rik,3.53E-45,-1.356407042,0.35,0.565,8.70E-41
1700084F23Rik,0.899543192,-0.554393465,0.013,0.014,1
1700085C21Rik,0.418376513,-0.754916682,0.007,0.01,1
1700085D07Rik,3.31E-83,-1.466623744,0.529,0.744,8.17E-79
1700086O06Rik,0.001700179,-1.256008505,0.055,0.085,1
1700086P04Rik,0.012029689,0.706340907,0.031,0.017,1
1700087I21Rik,2.63E-08,0.248234651,0.338,0.225,0.000648464
1700087M22Rik,0.640902472,-0.349178305,0.136,0.124,1
1700088E04Rik,9.02E-07,0.202502165,0.266,0.177,0.022254773
1700092K14Rik,0.034454943,0.121236893,0.035,0.022,1
1700093J21Rik,0.000673138,0.220155888,0.086,0.053,1
1700093K21Rik,1.39E-05,0.760697175,0.043,0.017,0.342406415
1700094D03Rik,0.011595859,0.39504323,0.058,0.038,1
1700094J05Rik,0.001214272,-1.688286017,0.021,0.045,1
1700094M23Rik,0.016645696,-0.729095601,0.128,0.153,1
1700095A21Rik,0.000568856,-2.142524412,0.003,0.02,1
1700096K18Rik,0.316140249,-0.931186996,0.015,0.02,1
1700101I11Rik,0.033315765,0.362389628,0.019,0.01,1
1700102P08Rik,0.267884303,-0.375418933,0.028,0.021,1
1700105P06Rik,0.33725158,-0.093138524,0.045,0.037,1
1700108J01Rik,0.003187675,-1.282461946,0.049,0.076,1
1700109H08Rik,1.25E-08,0.393292431,0.209,0.124,0.000308778
1700109K24Rik,2.45E-77,-1.163779816,0.662,0.8,6.04E-73
1700110K17Rik,6.46E-10,-1.025454989,0.281,0.349,1.59E-05
1700111E14Rik,1.08E-146,-1.634746511,0.577,0.85,2.66E-142
1700111N16Rik,0.531857142,-0.294556662,0.013,0.016,1
1700112D23Rik,0.087112422,-0.584399786,0.128,0.145,1
1700112J05Rik,0.221165746,-0.839918576,0.009,0.014,1
1700112J16Rik,0.482084728,1.008830895,0.016,0.019,1
1700113A16Rik,0.000114247,-1.380517962,0.032,0.067,1
1700113H08Rik,0.131580954,0.313957184,0.027,0.019,1
1700119I11Rik,0.000196127,1.29444034,0.016,0.004,1
1700120B22Rik,0.046952359,-1.381288988,0.009,0.019,1
1700120C14Rik,6.89E-05,-1.10419793,0.045,0.084,1
1700120G07Rik,3.85E-10,1.924896952,0.03,0.005,9.49E-06
1700121C08Rik,2.47E-28,1.95948049,0.122,0.028,6.10E-24
1700123L14Rik,0.00034333,-2.320416761,0.007,0.027,1
1700123M08Rik,7.71E-12,0.648787545,0.154,0.074,1.90E-07
1700123O20Rik,0.229380486,-0.042913133,0.027,0.02,1
1700124L16Rik,0.208009072,0.369154417,0.019,0.013,1
1700125G02Rik,0.388002628,-0.415632483,0.078,0.086,1
1700125H03Rik,0.000290873,-2.340707597,0.002,0.019,1
1700125H20Rik,0.916580733,-0.446906413,0.015,0.015,1
1700126G02Rik,1.36E-21,-1.797191506,0.122,0.263,3.37E-17
1810013L24Rik,6.11E-45,0.920329068,0.559,0.284,1.51E-40
1810019N24Rik,2.89E-07,0.804475241,0.049,0.018,0.007141607
1810020O05Rik,2.95E-05,1.460483128,0.028,0.009,0.728766212
1810021B22Rik,1.43E-09,-2.430462654,0.019,0.074,3.54E-05
1810024B03Rik,0.01274733,-0.883329142,0.039,0.061,1
1810026B05Rik,1.15E-06,0.187713778,0.469,0.349,0.02844353
1810030O07Rik,0.000488118,0.183349834,0.182,0.129,1
1810034E14Rik,3.55E-83,-1.747687078,0.376,0.669,8.76E-79
1810037I17Rik,0.197671769,-0.74387976,0.044,0.054,1
1810044D09Rik,0.488739017,-0.146494935,0.009,0.012,1
1810046K07Rik,0.001440484,0.444203559,0.053,0.03,1
1810055G02Rik,0.018219343,0.104848712,0.074,0.052,1
1810058I24Rik,6.57E-06,0.295694711,0.084,0.043,0.162015186
1810059H22Rik,9.76E-10,2.678569219,0.025,0.003,2.41E-05
1810062G17Rik,0.00429451,0.76765003,0.017,0.006,1
1810062O18Rik,0.240959093,-0.429950337,0.228,0.231,1
2010001A14Rik,0.173000844,-0.984368192,0.007,0.012,1
2010007H06Rik,0.831061308,-0.14153354,0.016,0.015,1
2010009K17Rik,5.66E-08,-1.708049176,0.041,0.098,0.001396078
2010013B24Rik,0.259237003,0.314121581,0.015,0.01,1
2010106C02Rik,0.094252061,-0.719815098,0.009,0.017,1
2010106E10Rik,4.81E-07,1.796856087,0.025,0.005,0.011873515
2010109A12Rik,0.003976638,-1.174153531,0.039,0.064,1
2010204K13Rik,0.204794616,-0.976725065,0.019,0.026,1
2010300C02Rik,1.75E-20,0.511927569,0.874,0.793,4.33E-16
2010308F09Rik,0.002085172,0.514922107,0.037,0.019,1
2010315B03Rik,0.00073515,-0.004459304,0.233,0.169,1
2010320O07Rik,0.450394164,-0.685919786,0.008,0.011,1
2210016F16Rik,0.777759698,-0.776056102,0.031,0.033,1
2210016L21Rik,5.30E-13,0.309809768,0.385,0.236,1.31E-08
2210406O10Rik,1.19E-16,-1.899381652,0.07,0.18,2.94E-12
2210408F21Rik,2.49E-26,0.359736727,0.977,0.895,6.14E-22
2210408I21Rik,5.35E-07,-0.261915962,0.818,0.803,0.013208404
2300009A05Rik,2.32E-11,-1.517352985,0.098,0.186,5.72E-07
2310001H17Rik,2.39E-29,2.980195872,0.069,0.006,5.91E-25
2310002D06Rik,0.003815899,0.42209403,0.058,0.036,1
2310002F09Rik,0.000177448,-1.835624562,0.026,0.056,1
2310008N11Rik,0.028841763,-0.876150296,0.013,0.026,1
2310009A05Rik,0.341484908,-0.248612355,0.039,0.032,1
2310009B15Rik,0.002338071,-1.346288548,0.039,0.066,1
2310010J17Rik,0.004272251,-2.45651838,0.004,0.017,1
2310011J03Rik,0.000127977,-1.041057555,0.078,0.122,1
2310014F06Rik,0.005978611,0.586215679,0.031,0.016,1
2310015A10Rik,0.357826039,-0.23832323,0.031,0.025,1
2310020H05Rik,0.008816707,-1.807277377,0.002,0.012,1
2310022A10Rik,0.000132199,0.211110661,0.196,0.137,1
2310022B05Rik,0.007793418,0.099778547,0.098,0.069,1
2310026I22Rik,2.03E-05,-1.192520558,0.034,0.073,0.500855406
2310030G06Rik,0.559074301,-0.65955529,0.008,0.01,1
2310033P09Rik,0.41592338,-0.361525146,0.228,0.198,1
2310034G01Rik,0.000475068,-2.208430358,0.006,0.024,1
2310039H08Rik,0.041865735,0.143516606,0.015,0.007,1
2310039L15Rik,0.033397576,-0.104908605,0.026,0.041,1
2310040G24Rik,0.050192925,-0.011025675,0.023,0.014,1
2310043M15Rik,0.049562711,-1.023843286,0.053,0.069,1
2310043O21Rik,0.554067342,-0.135557973,0.017,0.02,1
2310057M21Rik,3.11E-17,0.562354909,0.224,0.105,7.67E-13
2310058D17Rik,0.064088228,-0.797727301,0.076,0.094,1
2310061I04Rik,0.020680077,-0.71425482,0.132,0.157,1
2310067P03Rik,2.76E-05,-1.199106113,0.1,0.15,0.680948189
2310068J16Rik,0.01253303,-2.163616028,0.007,0.019,1
2310075C17Rik,7.67E-20,-2.523106956,0.037,0.15,1.89E-15
2410002F23Rik,0.009531882,0.04255585,0.082,0.056,1
2410004B18Rik,0.001789788,0.073303804,0.132,0.092,1
2410006H16Rik,0.177684767,-0.135389514,0.188,0.159,1
2410018L13Rik,1.80E-06,-1.888187022,0.02,0.06,0.04451008
2410021H03Rik,2.20E-33,-2.187060028,0.131,0.315,5.43E-29
2410022M11Rik,0.776440499,-0.610987017,0.013,0.015,1
2410080I02Rik,0.004510458,0.272585224,0.048,0.028,1
2410131K14Rik,0.00048402,-0.018831296,0.11,0.07,1
2410137M14Rik,0.171908528,-1.13360911,0.008,0.014,1
2500002B13Rik,4.86E-08,1.067734968,0.051,0.018,0.001198996
2500004C02Rik,0.734838751,-0.728358948,0.045,0.046,1
2510002D24Rik,0.652999134,-0.485867477,0.141,0.141,1
2510009E07Rik,2.73E-29,0.921517828,0.456,0.25,6.74E-25
2510017J16Rik,0.001681448,0.498057851,0.041,0.022,1
2510039O18Rik,0.000533191,0.106287178,0.174,0.122,1
2600002D14Rik,0.116305201,-1.271123757,0.008,0.015,1
2610001J05Rik,0.001691137,0.279176104,0.047,0.026,1
2610002M06Rik,0.738361585,-0.580129916,0.063,0.064,1
2610008E11Rik,0.000196052,0.054136994,0.396,0.295,1
2610020C07Rik,5.59E-58,-1.331365488,0.488,0.672,1.38E-53
2610021A01Rik,9.85E-05,-0.90994795,0.158,0.206,1
2610027K06Rik,1.10E-06,-1.052951942,0.126,0.19,0.02724123
2610035D17Rik,2.50E-12,0.390826608,0.798,0.676,6.18E-08
2610037D02Rik,0.013478814,-0.286787013,0.499,0.491,1
2610042L04Rik,0.01296966,0.985185884,0.012,0.005,1
2610044O15Rik8,0.002387373,-0.661620187,0.188,0.222,1
2610203C22Rik,1.08E-94,-3.549752132,0.081,0.451,2.66E-90
2610204G07Rik,1.04E-19,-1.936482691,0.078,0.204,2.56E-15
2610301B20Rik,0.297490559,-0.1808433,0.279,0.243,1
2610306M01Rik,0.833549868,-0.344013022,0.017,0.016,1
2610307P16Rik,0.043999922,0.1958549,0.048,0.033,1
2610316D01Rik,0.000129567,-1.289598597,0.083,0.124,1
2610507B11Rik,9.14E-50,0.982184159,0.621,0.332,2.26E-45
2610507I01Rik,0.091823194,-0.035951891,0.032,0.022,1
2700033N17Rik,0.564420899,-0.352729683,0.008,0.01,1
2700038G22Rik,0.004893328,0.636146121,0.051,0.031,1
2700046G09Rik,0.879971544,-0.443429812,0.03,0.029,1
2700049A03Rik,2.35E-06,0.187181007,0.314,0.218,0.058001689
2700054A10Rik,0.010023565,-0.512156001,0.3,0.317,1
2700062C07Rik,0.143855081,-0.644093929,0.189,0.196,1
2700081O15Rik,0.432479795,-0.670139769,0.13,0.132,1
2700089I24Rik,0.453763874,0.717276128,0.01,0.007,1
2700097O09Rik,2.69E-08,0.234424384,0.398,0.271,0.000663597
2810001G20Rik,0.000120424,-1.253471612,0.083,0.125,1
2810002D19Rik,0.059857775,-1.243051174,0.008,0.016,1
2810004N23Rik,0.001325608,-0.613697454,0.387,0.393,1
2810006K23Rik,0.053881023,-1.019601117,0.054,0.07,1
2810013P06Rik,5.33E-09,-1.461912649,0.106,0.18,0.000131575
2810021J22Rik,0.313538131,-0.532070969,0.048,0.056,1
2810029C07Rik,0.33381314,-0.658770475,0.073,0.08,1
2810032G03Rik,0.57553615,-0.227412746,0.248,0.222,1
2810049E08Rik,0.215575123,-0.117933774,0.229,0.201,1
2810402E24Rik,0.292695206,-0.764476512,0.043,0.05,1
2810403D21Rik,2.34E-05,0.61082578,0.174,0.116,0.577363049
2810404M03Rik,1.43E-07,0.623118716,0.14,0.079,0.003517888
2810405F17Rik,2.65E-09,-2.063633544,0.039,0.101,6.55E-05
2810407A14Rik,1.15E-09,2.170835811,0.023,0.003,2.83E-05
2810410L24Rik,0.221814563,-1.340363964,0.007,0.011,1
2810429I04Rik,5.33E-07,-1.621643102,0.043,0.094,0.013153897
2810432F15Rik,5.07E-27,-2.465491342,0.063,0.216,1.25E-22
2810454H06Rik,0.000149674,-1.954175423,0.027,0.058,1
2810455O05Rik,4.04E-28,1.355730266,0.162,0.048,9.96E-24
2810459M11Rik,0.610736752,0.343339605,0.011,0.009,1
2810468N07Rik,0.46456106,-0.239205179,0.053,0.046,1
2900005J15Rik,0.000706662,-0.972593368,0.148,0.186,1
2900009J06Rik,0.729988904,-0.25651068,0.135,0.126,1
2900026A02Rik,2.21E-23,0.577536339,0.829,0.671,5.44E-19
2900041M22Rik,0.024843376,-1.387508791,0.01,0.022,1
2900045O20Rik,0.939150702,-0.608655921,0.022,0.022,1
2900052L18Rik,2.59E-06,-1.825507752,0.021,0.061,0.063823447
2900060B14Rik,0.000239554,-1.211478902,0.067,0.106,1
2900060N12Rik,2.37E-09,-0.92482019,0.125,0.211,5.84E-05
2900076A07Rik,0.10019637,-0.748867734,0.123,0.137,1
2900079G21Rik,6.41E-12,-2.279460987,0.044,0.121,1.58E-07
2900089D17Rik,0.001431041,0.099335824,0.093,0.06,1
2900092C05Rik,2.55E-05,0.810003765,0.053,0.024,0.62817677
2900093K20Rik,3.92E-20,-1.712418312,0.106,0.241,9.68E-16
2900097C17Rik,0.361454426,-0.286731918,0.182,0.16,1
3010001F23Rik,0.014493455,-0.64173389,0.166,0.193,1
3100003L05Rik,0.358318884,-0.913877982,0.011,0.015,1
3110009E18Rik,0.00016777,0.366855325,0.081,0.046,1
3110021N24Rik,1.88E-131,-1.611777458,0.587,0.834,4.65E-127
3110039M20Rik,7.27E-06,-0.418637645,0.547,0.547,0.179423078
3110040N11Rik,0.153899145,-0.099488607,0.098,0.081,1
3110045C21Rik,0.054721079,-0.848108826,0.009,0.018,1
3110056K07Rik,0.003701611,-0.698067501,0.309,0.32,1
3110082I17Rik,0.010467595,-0.001930406,0.647,0.535,1
3110083C13Rik,9.41E-06,-1.679697024,0.025,0.062,0.232176723
3200001D21Rik,1.51E-25,-2.314659022,0.069,0.218,3.72E-21
3222401L13Rik,0.021606788,-1.266100802,0.015,0.028,1
3300002A11Rik,0.002660099,-1.478118244,0.012,0.031,1
3300002I08Rik,3.95E-11,0.41407517,0.359,0.229,9.74E-07
3830406C13Rik,3.32E-16,-1.117887274,0.256,0.372,8.18E-12
3830408C21Rik,6.02E-10,0.559441806,0.135,0.067,1.48E-05
4430402I18Rik,2.84E-103,-1.534711356,0.522,0.784,7.00E-99
4631405J19Rik,0.007182765,-1.288820265,0.01,0.025,1
4632404H12Rik,0.460985881,-0.46783784,0.068,0.074,1
4632427E13Rik,0.000357576,-0.32685066,0.686,0.66,1
4632428C04Rik,0.216353106,-1.338448629,0.019,0.026,1
4731419I09Rik,0.686096421,-0.887216816,0.019,0.021,1
4732414G09Rik,0.827209198,-0.499720601,0.018,0.019,1
4732419C18Rik,0.042284371,1.255322259,0.013,0.006,1
4732440D04Rik,1.60E-05,-1.057411765,0.173,0.225,0.394399572
4732463B04Rik,0.000618544,-1.091458346,0.027,0.055,1
4732465J04Rik,0.045273016,0.731434664,0.01,0.004,1
4732471J01Rik,0.002537871,0.206043913,0.805,0.703,1
4732487G21Rik,0.101073762,-1.165847369,0.015,0.023,1
4732491K20Rik,0.0186662,-0.885941523,0.053,0.074,1
4732496C06Rik,0.000176727,1.511606403,0.013,0.003,1
4831440D22Rik,1.74E-23,-1.756606875,0.141,0.292,4.30E-19
4833405L11Rik,0.036267016,-1.834041178,0.007,0.016,1
4833411C07Rik,0.009225627,0.383865437,0.021,0.01,1
4833412C05Rik,0.011836013,1.141250301,0.011,0.004,1
4833413G10Rik,0.352080349,-0.146963409,0.011,0.008,1
4833415N18Rik,0.019526052,0.919186898,0.011,0.004,1
4833418N02Rik,0.196864289,-1.152697274,0.017,0.024,1
4833420G17Rik,0.007653076,-0.513375366,0.397,0.394,1
4833422C13Rik,7.51E-101,-2.064113696,0.273,0.634,1.85E-96
4833427G06Rik,0.002556934,0.734107365,0.031,0.015,1
4833428L15Rik,0.837595245,-0.408565503,0.013,0.012,1
4833438C02Rik,0.005107097,-1.456810068,0.008,0.022,1
4833439L19Rik,0.043394421,-0.049113805,0.208,0.169,1
4833445I07Rik,0.839250376,-0.339651949,0.012,0.011,1
4921504A21Rik,8.16E-26,-1.578653437,0.179,0.34,2.01E-21
4921504E06Rik,1.42E-07,1.13938366,0.096,0.047,0.003494551
4921507P07Rik,0.001908669,-1.1378506,0.055,0.085,1
4921509O07Rik,2.48E-10,1.598789834,0.048,0.013,6.12E-06
4921511C10Rik,1.18E-93,-1.662143824,0.443,0.724,2.92E-89
4921511I17Rik,7.70E-62,-2.457297577,0.153,0.431,1.90E-57
4921513I03Rik,0.038526639,-1.848180819,0.006,0.014,1
4921513I08Rik,0.024448363,-1.886623123,0.002,0.01,1
4921515E04Rik,0.766041201,-0.266651911,0.012,0.011,1
4921516A02Rik,0.467872772,-0.309966596,0.015,0.018,1
4921522P10Rik,0.076886191,-1.23065814,0.004,0.011,1
4921524J17Rik,0.396774565,-0.271102636,0.141,0.124,1
4921531C22Rik,0.082856216,0.018991911,0.06,0.045,1
