,RNA.0,RNA.1,RNA.2,RNA.3,RNA.4
Col19a1,0.00653394648299696,0.00592087336433723,0.0152988490553072,0.029700885749518,0
Lmbrd1,0.695011962668545,0.648209496762924,0.77907959099273,0.9594355958431,1.03308821922392
Adgrb3,18.9978951259731,18.1387023608462,13.7765404594477,16.9435290579322,14.3661379026905
Phf3,1.32403192829035,1.43895428379151,1.87527569307714,1.86025256249849,1.13680357567726
Ptp4a1,0.00149322821006734,0.0033610640556974,0,0,0
Ptp4a1.1,0.000850461630573075,0.00226827578150607,0.0030344906273688,0,0
4931428L18Rik,0.0135630493649736,0.00903744093711,0.00696585904630966,0.0157122998428378,0
Khdrbs2,9.33951937415942,8.78293292740591,7.18700733426641,8.13895851623348,10.28553884754
Gm5415,0.0533527268654131,0.0392601924274738,0.0393651686873315,0.0331046950531923,0.102629479619237
Prim2,0.181927718063745,0.187902272993213,0.160263562528777,0.283807583073899,0.0977284236906863
Rab23,0.12423974434389,0.110753478350074,0.120656425116963,0.262522979354575,0.192108557505572
Bag2,0.0369260436397318,0.0415230000027298,0.0318859257987063,0.0518173034185101,0.0823953756586342
Zfp451,0.518162399142174,0.49919183958691,0.515836763680126,0.534896518220146,0.420429750937821
Bend6,0.925638676369174,1.07076087232496,0.890436222583094,0.59451882039364,0.636741883928399
Dst,6.10221068659539,6.31278471291977,5.83358164577687,6.06313179770921,6.7926410825992
Gm26788,0.174693486180769,0.157298958127264,0.164839203322159,0.149996620614152,0.166742163058382
Gm37233,0.030279131429211,0.0129592256845534,0.0206581348464662,0.0218457270022882,0.0455819819758462
Ccdc115,0.0162125529069777,0.0297042084859029,0.00699432475744958,0.038256323557757,0.0536827308618512
Imp4,0.0490788687193766,0.0863668741888226,0.0463466123781353,0.0459620210441942,0.0526909255687985
Ptpn18,0.0671845225253463,0.0796117460079076,0.153789448193572,0.109233739805703,0.0458289434869343
Gm28417,0.000834324093194001,0.0015130954997755,0,0.0030601890217555,0
4930568A12Rik,0.00870382206928815,0.00217329605416869,0,0.00276288915451835,0
Prss40,0.00281845770390757,0,0.00219523546095554,0.0037033196557394,0.01121118966418
1700101I19Rik,0.00185406755340868,0,0.00509654382976728,0.00556912565840988,0
Amer3,0.0273743743778047,0.03521713431673,0.0403159414363548,0.0453241347755228,0.0468865764695448
Arhgef4,0.355930836990214,0.364682009525894,0.394959045671784,0.310560700324109,0.168779480952803
Gm38336,0.0250019447350436,0.0327030658888323,0.0311698800186688,0.0283496399463444,0
Fam168b,0.479487192090024,0.489334553265829,0.577444213968576,0.736779759040691,0.76908631099539
Plekhb2,0.195064732416484,0.219295992615033,0.217200220378653,0.29236543275785,0.344760737809243
1110002O04Rik,0.00329345934541946,0.00251652707154415,0.00508696160870074,0.00453294567581914,0
Gm33222,0.000799728732014101,0.000928122051762295,0.00333359335361491,0,0
Hs6st1,0.180631551170821,0.214084136202607,0.218752235202341,0.202242690226036,0.13337203762774
Gm33280,0.00715534818886499,0.014570357930985,0.0126703664950283,0.0081048363918541,0.00997730163877179
Uggt1,0.440936602288494,0.422258106270471,0.292689526138443,0.506814988700951,0.468105705035913
Arid5a,0.0329871760295825,0.0311388591191069,0.0455068923016556,0.250860755749352,0.375455325947432
4930403P22Rik,0.00759994450093748,0.0127449366646738,0.0216201314046818,0.0211559486699526,0
Kansl3,0.5503934245041,0.613389065150045,0.554781349386038,0.582070919377215,0.655063181266605
Fer1l5,0.00321683838623658,0.00359975731063134,0.00601651600234832,0.0067237800289207,0
Lman2l,0.354113258054163,0.328191950472333,0.510639687385139,0.451662890827787,0.290932659359176
Cnnm4,0.0414881816557232,0.0294090702336409,0.0424886099917041,0.0526577729853405,0.102533119732139
Cnnm3,0.0934404764577195,0.0903625778361305,0.132234844434466,0.145537435778864,0.0288514587541178
Gm38033,0.00822892265075651,0.0177766294425671,0.00714452092685207,0.0266352060460459,0.0279257037383382
Ankrd23,0.00773608171249103,0.00886576813294642,0.0171012756426163,0.0155132890997851,0.0428956227157816
Ankrd39,0.0341457041211391,0.0376520189315087,0.0582804321610541,0.0642613689272783,0.038251328114816
Sema4c,0.00849581458292462,0.00706157931214521,0.00533655500231001,0.00966059914607783,0
D430040D24Rik,0,0,0.0024388756783123,0.00603249315520907,0
Fam178b,0.0012211890962468,0.00272383886196972,0.00563397597170737,0,0
Cox5b,0.147121011369731,0.153520451860401,0.243109898130518,0.380816108479576,0.17196511412707
Actr1b,0.50690347519941,0.674357624796867,0.839757372994042,0.778961524014244,0.961558962876258
4933424G06Rik,0.0829441244057549,0.0646954808476756,0.105367705851491,0.128641838862933,0.168504946291385
Gm33533,0.0526441918829164,0.0284014086433207,0.0532529559646772,0.0488723636844409,0.0301369939469046
Zap70,0.0054177026175157,0.00432143414510999,0,0.0198160455733304,0
Tmem131,0.69041374997135,0.726334528537922,0.745427294850913,0.738097195728665,0.672989696416369
Gm38115,0.0523367406656115,0.0500155892172106,0.0617850941130509,0.0696096042357573,0.0412641098197488
Vwa3b,0.00770748963906991,0.00944105892593958,0,0.0139733063307903,0
Cnga3,0.00130912003382231,0.000953830320262838,0,0,0
Inpp4a,0.822549638238142,0.744408574811944,0.682980840304044,0.893063725953455,0.622124195877456
4930439A04Rik,0.0119820675053175,0.0234972333520557,0.022301734286811,0.0104777469547189,0.037571395845886
Coa5,0.0505614608247199,0.0547225927586873,0.0660947215897486,0.0937662892175825,0.0683335417066236
Unc50,0.0592771656893454,0.0746577045551506,0.0964622908114696,0.113484019209694,0.0328162635957718
Mgat4a,0.273826287368147,0.255104487940616,0.242875589470307,0.369999709512681,0.1873446313687
2010300C02Rik,1.43469405495751,1.23482659014723,1.29286713753868,1.47551840747171,0.968566903117044
Tsga10,0.547562067763953,0.404220909067389,0.456982313301114,0.627525901754385,0.593112136167311
Gm26805,0.0120152778935461,0.00776158324109208,0.0137955476069492,0.0380543795742652,0.01121118966418
Lipt1,0.0115014332737192,0.0056035321469947,0.00789255881490425,0.023329360135208,0.032281286215568
Mitd1,0.163617084298948,0.216835820759945,0.225217122047159,0.329702172616171,0.182445960962578
Mrpl30,0.0826294427009159,0.0942323552904496,0.103026851707621,0.108499895656334,0.107520823162073
Gm15457,0.00252856004865398,0.0140019929684552,0,0,0
Txndc9,0.166228103217375,0.207132493749585,0.220688524085447,0.281140613662403,0.22096774600997
Eif5b,0.761507182129348,0.816620696497007,1.06056291459587,1.160903603014,0.990085040228116
Rev1,1.06935345583994,0.956698185848756,1.18140244681338,1.31750495650633,0.980532920720965
Gm5099,0.00519767350937087,0.00389460380362195,0.00937592360838387,0.00640355138513445,0
Aff3,5.13506621788762,4.70393587475279,3.51276895373707,2.22133446327095,1.72829772779995
Gm16150,0.121344657950187,0.136800321355777,0.166131314065272,0.040152025599937,0.01078333371075
Gm16151,0.0272012618281532,0.0208435479628686,0.0169134527863115,0.0149946237993468,0
Gm16152,0.496374573942198,0.602470553449931,0.772941931974885,0.312363005974644,0.238886161850293
Lonrf2,0.44933842509327,0.348674682387659,0.328314055725048,0.357629670895186,0.435196792918158
Chst10,0.176104309865401,0.168876209244882,0.158285871708043,0.174550493976049,0.153403817407806
Pdcl3,0.0533865826797489,0.0576546421056361,0.0568222699151758,0.0755109594596077,0.134670289452614
Npas2,3.24010614295349,2.14296742758992,2.39345914646267,1.58801496735431,1.07709705806122
Rpl31,0.097469929291355,0.0991240417083075,0.178255960481999,0.216290126171119,0.128440314605607
Tbc1d8,0.345058782535861,0.351908097880274,0.319741353163809,0.391624394752692,0.127018018438438
Cnot11,0.0688515402237231,0.063897286739764,0.123465929720756,0.0962783160568575,0.0267321594603799
Gm15832,0.0350811536138079,0.0232255387976427,0.0440730769175932,0.0343083014164033,0.0316615614682468
Rnf149,0.284351139197211,0.243863575599168,0.257570436155579,0.212723174664348,0.286546694553903
Creg2,0.398929112387635,0.336487334032385,0.328096726545062,0.372586310205026,0.0958071109969124
D930019O06Rik,0.0102010881561795,0.00797309052231348,0.00291790531747393,0.0113065908739334,0
Rfx8,0.00314206280637937,0.0202281124882855,0.00800788428409336,0.0025920118859297,0
Map4k4,0.644089800580962,0.632304310317233,0.73977224947174,1.17057946082719,1.13785903442103
Il1r2,0.194021690143234,0.172536902191091,0.247400751681187,0.150234677604079,0.0742561027528902
Gm16894,0.495089353527886,0.454522420104988,0.531286423644532,0.526012396113353,0.16452299138786
Il1r1,0.00227696150687758,0.00543919881883288,0,0.00306357343783795,0.0323063918598181
Il1rl2,0,0.000963167975050097,0,0.00722787502281298,0.0267596475219228
Slc9a4,0.00300682248020759,0.00249927405797055,0,0,0
Slc9a2,0.00168933757694933,0.00747398225391553,0.00584407832645562,0.0222805721307422,0
Gm37623,0.000930368435204025,0.00118300355137666,0,0.00702353727812646,0
Gm37915,0.0137873407483856,0.00807981976956478,0.0268311460159848,0.0293624613133467,0.0145044622978259
Mfsd9,0.0198920771220696,0.0126530728810622,0.0164310161686789,0.0316783881728394,0.0272114026661732
Gm29260,0.0172928015896258,0.0482117568792093,0.034609515332289,0.0621548104622855,0.0309358831539975
Gm28175,0.29711407980655,0.597393816786664,0.244574621367626,0.318225015980062,0.0543489803410324
Gm28140,0.0158822616297602,0.0204900421628386,0.0125426069078797,0.018784878081418,0.00997730163877179
Pantr1,0.827906673216304,1.62205192768378,1.13267319624053,0.393735179822245,0.25019464692827
Gm20646,0.496054022516505,0.5741460257579,0.48583444964146,0.23256414215524,0.119207585534941
Pou3f3,0.160906741144069,0.235496061228773,0.195446570501279,0.149615798772852,0.0506327319141875
Pantr2,0.228827425769017,0.324482162409056,0.404418328501078,0.188930479734094,0.0559659045984071
Dalir,0.0094406742790012,0.00980117755972125,0.0324762383844662,0,0
Mrps9,0.69768367665003,0.660945011912522,0.621984416020189,0.920563671422911,0.607691589978981
Gpr45,0.85394083019574,0.752713737713203,0.674202085959603,0.706801661803,0.521048831585608
Tgfbrap1,0.251867229164726,0.23278427741246,0.25772335670851,0.305542645330913,0.171963621429336
8430432A02Rik,0.00977809258095673,0.0100610830618572,0.00387209689535271,0.00647784050808783,0.0536339696109928
AI597479,0.0839845417720592,0.0668178057537963,0.088477393696856,0.134407439441513,0.0705472966674323
Fhl2,0.704984575309996,0.666138291022679,0.583018609441214,0.736337462617759,1.30176486291861
Gm29040,0.00100169189377074,0.0069723138021428,0.00514934134152275,0.0598476564185457,0
Nck2,0.583044434266276,0.507574651198499,0.44455031528546,0.44466246486321,0.246102373019098
Ecrg4,0.0101342912139938,0.00766797123305476,0.0081983933508037,0.00334631928303102,0.021684259829475
Gm29155,0.00610433197068374,0.013781340228261,0.00872629095466119,0.00353004964284321,0.0388521928692681
Gm29156,0.00356589717723934,0,0,0,0
Uxs1,0.590946504019761,0.564748127077131,0.525784953647841,0.426735564867063,0.535722653555959
Tpp2,0.594000758402087,0.612251495023431,0.626051518399179,0.766070297619957,0.582072000351402
Mettl21c,0.028092875712974,0.0366300377516862,0.0274611682472095,0.0627271185407608,0
Gm8251,0.00557813791559893,0.0103461905269751,0,0.0197834132873427,0.0304476379137413
Tex30,0.0319020798173561,0.0374896906059222,0.020071541810624,0.023048983168334,0
Poglut2,0.0858270078182669,0.089252685698309,0.0430436485861558,0.0496375008276485,0.0360442215641556
Bivm,0.189924704437721,0.194958646715568,0.230730466024063,0.305113014815109,0.201933562943815
Ercc5,0.195606636766397,0.285377456869188,0.231489396272017,0.274403212051065,0.1193476344508
Mettl21e,0.00969799843871666,0.0118080264993547,0.00356238012590876,0.00798266151586249,0
Gulp1,0.00428090913528242,0.00360339580717718,0.00957537977572921,0.095081118540279,1.85861714844036
Col3a1,0.000869040014947488,0.0023240896540825,0,0.00901426326877017,0
Col5a2,0.00297707284609467,0.0087288578817797,0.0088408430586101,0.02604270131192,0.0433371865912133
Wdr75,0.228724134896339,0.19330386242358,0.260711752556894,0.277345622080467,0.11706163380482
Slc40a1,0.0180274872754934,0.0188022784215756,0.0241220588414227,0.0288569809365111,0.00952654954091558
Dnah7b,0.00190975384978066,0.00430480413873424,0.00406326668763312,0.0198951715235151,0
Dnah7c,0.0245195003054169,0.0275736983348696,0.0251530990935141,0.0125448725309066,0
Slc39a10,0.383731260668156,0.308015679466817,0.399597328584477,0.403581948979498,0.395099375341283
Gm28151,0.0111278586174743,0.00814752949433149,0.00691829492699292,0.0143459322424993,0
Gm28826,0.0292728971987549,0.0278591198780975,0.0501437103029778,0.0367874962800824,0
C230029F24Rik,0.00507097217097774,0.00580808356167666,0,0.00600241097395547,0.0163779506925416
4933411E06Rik,0.00716713421387655,0.00495426089498517,0.0074426149060065,0.016263370534557,0
Tmeff2,3.30948968862949,4.68889241032423,2.48002158868581,2.17967023953106,1.3391799294763
Gm28319,0.0132428960407602,0.0115249935081497,0,0.0374777647664969,0
Gm28320,0.0477671950946929,0.0813152849515232,0.0475732107761638,0.0433841505554248,0
Gm29325,0.0159425964605873,0.030716911948916,0.0370843995387173,0.0314214766360515,0
9330175M20Rik,0.365315603232901,0.452170332804893,0.339025607315982,0.266367132442121,0.200112904453664
Cavin2,0.0340613037121001,0.0516492318216453,0.0454217436060986,0.0392278363723634,0.0190530990818312
Nabp1,0.073120429219843,0.0455266716883419,0.0701442756473847,0.0654046334347302,0.0631817405536995
Gm17767,0.00988065276734755,0.0148781675527286,0.0223256048267366,0.0236565961684299,0
Gm28055,0.00275677119343661,0.00363293666301955,0,0,0.0681384319088187
Myo1b,0.0212430981681828,0.0604019934434705,0.0344648867467075,0.0227160794795624,0.0767524081956021
Stat4,0.00316169177013922,0.00853232863589964,0,0,0
Gm31812,0,0,0.00247315146766701,0.00343429873916727,0.032281286215568
Stat1,0.0862957984911873,0.0777241532963197,0.134628752422765,1.04365886609588,1.28153872332231
Gls,2.415434112933,2.3445490823584,2.14508026352092,1.96998697652989,1.58777824608981
Nab1,0.292171335742444,0.296634424561189,0.274871393217664,0.327768365716263,0.226714095595024
Gm553,0.276280798672265,0.316607730340958,0.22093213615898,0.0869943498567384,0.00944032112196328
Gm28178,0.0373022730037548,0.0299092322212963,0.0264863669176218,0.00547698460780397,0
Nemp2,0.143177786205461,0.132211829606613,0.132135885986541,0.227126523387443,0.192867425129711
Mfsd6,0.749700052406045,0.826618305656232,0.839679983881211,0.825471446284743,0.934774555646904
Gm29670,0.0119474936325882,0.0101175495487055,0,0.0060375493447167,0
Inpp1,0.130070800058248,0.170367619072497,0.149701571460635,0.279599050825932,0.229390166259708
Hibch,0.674102656526926,0.720976671359777,0.712411246740871,0.731241471013578,0.452348643707684
1700019D03Rik,0.754631398301152,0.848381724504018,0.890009125628229,0.685405575693606,0.144330361384291
Mstn,0.00324080527610757,0.00320317205776258,0.00416811508665928,0.00241002531972601,0
1700019A02Rik,0.0426665887222083,0.0449588854901171,0.0263639103477578,0.0302258771481074,0.0550700991421451
Pms1,0.20701700621165,0.170341436511647,0.168297439411811,0.264646391451563,0.177613408321237
Gm28777,0.00211989864183837,0.00239608727021036,0,0.00816978889798399,0
Ormdl1,0.0114911484167201,0.00966530964390462,0.0254688972826227,0.0378261795657005,0
Osgepl1,0.120604070260497,0.114014202927155,0.154267736911219,0.228483907080443,0.10254942963207
Asnsd1,0.027620177291743,0.0346999651151667,0.0410722625408224,0.0541602666967506,0.00657090665370008
Dnah7a,0.01453194358321,0.0242884921191614,0.0294386888795621,0.0547929224766073,0.137275631740197
Stk17b,0.0098398681817993,0.00769462782271622,0.00766983700972471,0.0474645266388787,0
Hecw2,7.31569135027996,5.82585196079686,5.28147892415261,3.9760700141002,4.80259372599995
Ccdc150,0.161782625783064,0.158589653871533,0.162538602381631,0.144380978228008,0.129143674599153
Gtf3c3,0.353833954625399,0.325256342341314,0.360344310154202,0.35689197957004,0.474467722938586
Pgap1,0.183102840552466,0.167527218203101,0.170735222327874,0.17201748126971,0.0407590599375396
Ankrd44,0.130781675200028,0.138128530069142,0.14755951926804,0.242362944271402,0.189396655756102
4930444A19Rik,0.100423993207783,0.0931817623644576,0.106591660975105,0.192759309668728,0.188623734791323
Sf3b1,1.11400545852389,0.999624154771739,1.05962810110362,0.934962732122067,0.79277005611042
Coq10b,0.305542146008781,0.253558862392265,0.347463298560918,0.224526185818157,0.141029149804084
Hspd1,0.20669569119428,0.279295869042829,0.341665922893412,0.279874221015029,0.15804522203714
Hspe1,0.14616225282121,0.155455426708969,0.248209150599364,0.353274036779201,0.120471354136148
Mob4,0.778176823491848,0.803451144272252,0.940146836071235,0.764375299522374,0.856155513772654
Rftn2,0.0116440405934345,0.0264183789591875,0.0328768305437986,0.0486048961421685,0.0876145915337192
Gm10561,0.00287231744969677,0.00648795598518188,0,0.0112239996049152,0
Mars2,0.019013585112866,0.0146285013155382,0.0106043157948472,0.0263806308392266,0.00921623310434066
Boll,0.0166326950653278,0.0304167264654177,0.036620594354901,0.0222762178697191,0.0162951640841547
Plcl1,0.590686654413398,0.867627128484292,0.392820349011116,0.507990075149442,0.413485481526054
9130227L01Rik,0.00133209751331444,0.00234914635610236,0.00313877924086741,0,0
Satb2,0.763080392447223,0.958177055816108,0.597707061125511,1.15030076650842,1.07586847875794
9130024F11Rik,0.192036027204749,0.416889001010139,0.242524535806144,0.231146429079144,0.133373132226571
1700066M21Rik,0.0339570056896874,0.0368318607497506,0.0342629784330044,0.0318819000407905,0.00944032112196328
Tyw5,0.189073665272349,0.207890906161457,0.246256614552325,0.259077265168995,0.102441135115998
Maip1,0.0664646239485596,0.0504687572627155,0.0637179509047551,0.0964485910399568,0.0755473768147584
Spats2l,0.0688501773988663,0.0329379142431422,0.0881385792670417,0.0839959727371229,0.133139433448298
Kctd18,0.143531465481982,0.141764397542266,0.220519200982511,0.20543162432152,0.189558583291265
Sgo2a,0.00286845948855887,0.00258238643820786,0.00414576166347858,0,0
Aox1,0.0207792122893769,0.00817355859940812,0.00306413103695097,0.0180524000370121,0
Aox4,0.0121531217757191,0.00809966031990806,0.0143648021081192,0.00553795102457632,0.0348472178320215
Gm15759,0.00418739560505424,0.00248405381336127,0,0,0.0570404108732943
Aox2,0.0556215162883565,0.047046819067461,0.0711423817780998,0.0519406350265667,0.078007829914591
Bzw1,0.272294280382973,0.230746062084598,0.331490913439649,0.294318244603018,0.338129885997389
Clk1,1.44269236411617,1.26180618051797,1.32339385828388,1.68852582574383,1.34891723676922
Ppil3,0.102175996509141,0.0941040879405398,0.0824593658018116,0.157205633783672,0.235450132967115
Nif3l1,0.22829296987272,0.23519634050655,0.297035604674699,0.322366059824124,0.298867073710934
Orc2,0.535891022054233,0.557047227577134,0.558846248351048,0.656095641494777,0.702131709151408
Gm15834,0.354529620478097,0.458309288436469,0.678569940509401,0.680006617906972,0.364313647692923
Fam126b,1.03202519999771,0.907132004518511,0.771930082764275,1.11577146738192,0.944579534719953
Ndufb3,0.236339883895101,0.250130852781113,0.285039002338756,0.354089684226325,0.399187827757485
Flacc1,0.0513308025825984,0.0343144340625256,0.063781921496367,0.05639635549448,0.144875346469495
Cflar,0.0350549435739461,0.0297840889120343,0.0497367360608818,0.136084711509428,0.109919956252375
Casp8,0.0440480808958551,0.0600977078218034,0.00828915923839877,0.034535210286061,0
Trak2,0.446870931619553,0.420144723315628,0.41154367009824,0.700171764307798,0.834288272732763
Stradb,0.181974013547512,0.174483081490592,0.208971332311809,0.338751544378014,0.0685356509431501
C2cd6,0.00962806412078543,0.00171623884661895,0.00971936310957416,0,0
Gm29018,0.0268289139985542,0.014344663908638,0.0142321690329937,0.0350083914047933,0
Tmem237,0.140522113080814,0.143722333008982,0.297546536673076,0.180853314687608,0.127898294457288
G730003C15Rik,0.0130143789598457,0.00856297227776779,0.0123040345405519,0.0171948627037608,0
Mpp4,0.0201584799778847,0.0319705961543486,0.03877566709503,0.0453475611703685,0.0800037721882986
Gm29017,0.0234069809586311,0.0249203023472154,0.0344273550173246,0.023406831217953,0.021684259829475
Als2,0.252548603780802,0.248860976785376,0.258161565453483,0.295568061339549,0.172674410692517
Cdk15,0.00586808950192389,0.00350605189241522,0.00988385925185414,0.0237875320717791,0.19591598074543
Gm973,0.0781468661924206,0.116320430284955,0.063100543469985,0.119530143531001,0.0225220659941578
Gm28411,0.0011403028644408,0,0,0.0317215159959319,0
Sumo1,0.635283577953427,0.776590507136347,0.831201587519855,0.945821855682207,0.776277501071749
Nop58,0.186333987649322,0.17208621573709,0.121021145940386,0.283617993473645,0.175565726811234
Bmpr2,0.978872293243919,0.940219209126081,0.724327007308911,0.919509359707539,0.650860624898892
Fam117b,0.642858091154871,0.603460761221056,0.530014510115179,0.644080563795417,0.633817957312645
Ica1l,0.577622026611791,0.475691818708347,0.560513093314134,0.49945582513885,0.324535355531224
Wdr12,0.256500207830492,0.274757757400574,0.39060460651163,0.394772690389528,0.239803083790432
Carf,0.242938630833745,0.246255941014903,0.230452220285638,0.325459705310164,0.36909783083199
Nbeal1,0.858186267248412,0.868342130630192,0.78542254316949,0.837165747639774,0.572115948327718
Cyp20a1,0.0765897851898429,0.0605130857398408,0.0694048772645574,0.119085000828377,0.109843010178424
Abi2,1.57837942677244,1.34392046522084,1.46017930331198,1.23555923705321,1.12363646896195
Raph1,1.31771992546908,1.10869707823571,1.24751151042609,1.14682672788128,1.20779896970002
2310016D23Rik,0.00358901685683011,0.00375587926699611,0.0019315564559184,0,0
Ctla4,0.0170387757926256,0.0191849455524391,0.0189246823721785,0.026393574992742,0
Icos,0,0.00139645332225793,0.00473115227213588,0,0
Pard3b,0.0244382472997127,0.0259543266556494,0.0141428408979787,0.0846570784889994,0.0572045222978518
Pard3bos1,0,0.00188535709134649,0,0.0426684288112419,0.00944032112196328
Nrp2,0.00388148952671258,0.0204238369909624,0.0171195061175853,0.0196409904195069,0
Gm4208,0.00140880588204632,0.00200132287441999,0.00402847974037254,0,0
Ino80d,0.74921149026823,0.602733777842435,0.626036960540747,0.74929487122945,0.501473520443402
Ino80dos,0.494471463095935,0.522022642213607,0.587904243208867,0.590114062797539,0.613547408142037
Gm20342,0.0680282767562717,0.057591603640991,0.0543431605348592,0.088466956751263,0.0304476833843485
Ndufs1,0.537473967031717,0.526357058331774,0.54236719922508,0.612135273657435,0.624630523600648
Eef1b2,0.0796421648999308,0.0771107849431913,0.141050560597814,0.153614362553782,0.0932645800385677
Gpr1,0.00726032982078035,0.00375434862893145,0.00588499772839088,0.0450422186364341,0.0204772661014196
Platr12,0.001277917709767,0.00280823370660571,0.0097176051466766,0,0
Gm11608,0.00280268109769724,0.0018247875491096,0,0.00366510069131129,0.0175159263560392
Zdbf2,0.20912353328059,0.233192158188442,0.166492794573647,0.264105661281682,0.263059721263797
Adam23,3.42144782187021,3.3543303385869,2.60849163608345,2.75045973396061,2.63868201545256
Gm39653,0,0.00464716194896752,0.00302642920092584,0,0
Dytn,0.00609343432597977,0.00515236394204197,0,0.0177837948204489,0.0145044622978259
Mdh1b,0.0244615030767509,0.0124249296480838,0.0240210340281591,0.0172497300231608,0.0602048762646929
Fastkd2,0.172460419521044,0.132947884012632,0.309308956323085,0.13811759521559,0.196703156518251
4933402D24Rik,0.0983449748778976,0.112956918141777,0.129353293496636,0.136264476535532,0.126473640872081
Gm13749,0.00310956675442993,0.00379837838822828,0,0,0
Klf7,1.15501094548208,1.11476147394363,0.844404548273813,0.944592281641445,1.27882363054814
Gm13748,0.206251011294466,0.242253539989559,0.198622587003388,0.104269456876933,0.204188211510984
Gm28981,0.0529562216538861,0.0505136116672065,0.0704341948933554,0.0512242878469286,0.015416705850794
Creb1,0.514614430660591,0.576551955429738,0.530648787720443,0.671507283040901,0.640506816591719
Mettl21a,0.0340966326299337,0.0642932081285668,0.0539827287185559,0.0998980087533174,0.0746060840896983
Gm28982,0.00379678279885194,0.00915200341356678,0.0154488342929891,0.0238583926461275,0.00971223615496455
Gm29152,0.00384187765251431,0.00515902022252336,0,0,0.0162951640841547
2810408I11Rik,0.00245951203313726,0.00256546827191124,0,0,0.0219278529781314
Ccnyl1,0.118217326925739,0.129149836204618,0.11017557814216,0.0996973538362924,0.191048961956283
Plekhm3,1.0251088510384,0.979756289770399,0.720033589797001,1.18870417139882,1.02480783964331
Akr1cl,0.000313565829853536,0.00110428418090825,0.00367924896226783,0,0
D630023F18Rik,0.035868421272814,0.0331337026872452,0.0448715612594902,0.0795466915944905,0.0145044622978259
Idh1,0.0760701546255873,0.0870342860800816,0.0648252591847677,0.0887269630844553,0.0781168073442345
Pikfyve,0.458769277131613,0.387349406552784,0.374559779914047,0.47242559510903,0.269034372774747
Pth2r,0.0101346704563268,0.00408984280321896,0.0033147046929589,0,0
Map2,6.41231133285397,6.01167814930637,4.70319917259458,5.42279041702752,14.146051742227
Gm10558,0.34905944773298,0.362530978632726,0.328628166641708,0.307601424623622,0.9182778395436
Unc80,4.17022427499549,4.12579319253689,3.46715185508982,5.24419047165993,2.24568129158065
Rpe,0.143737704772208,0.120485746671217,0.147512312904848,0.161995101370575,0.127860384376307
Kansl1l,2.2717664879445,2.28118154929442,2.24063215190655,2.80764128346526,2.10181009635521
Acadl,0.015701217808597,0.025004078339802,0.0110429740594318,0.0373347982975124,0
Myl1,0.00709510479476648,0.00452140777764412,0.0106919502996969,0.0203693258446559,0
Lancl1,0.705520624918608,0.689685162715144,0.915916748551656,1.00821546200225,1.06133496909251
Cps1,0.00208187236369397,0.000543517990853136,0,0,0
Gm15668,0.00430917809352705,0.000794850955510205,0,0,0.0267596475219228
Erbb4,0.0256825385893628,0.0242770604144237,0.0465972255301821,0.0439342472804083,0
Gm29114,0.0180425292621456,0.011653847567252,0.0214821249894392,0.0775920024870158,0.217379304051325
Ikzf2,0.0753959295183965,0.0501867400467024,0.0478365253637334,0.222666336438315,0.277711760184892
Gm28112,0.00319834369157614,0.00116639091241512,0,0,0
Spag16,0.016906732491119,0.0311487557651167,0.00740020145207674,0.0590978054107645,0.210647929038378
Vwc2l,0.0154355960452545,0.0125151918718764,0.0033147046929589,0.0491252584448953,0.108965592384508
Bard1,0.00122723178235781,0.00450385744864033,0,0.0041686642084517,0
Abca12,0.0147503364018944,0.0161457983448961,0.0024421777778429,0.0296306715209036,0.021409333613082
Atic,0.0656422142838553,0.0631347884150547,0.0952463107312926,0.122192903157102,0.139825480063973
Fn1,0.012425608791293,0.0021536989612466,0,0.035744723475491,0
4930556G22Rik,0.00104703270930184,0.00927600521284582,0,0,0
Mreg,0.0378823660104316,0.0349311153045171,0.0311691020457698,0.063026898734831,0.126867104654707
Pecr,0.187269105800888,0.207681843617053,0.23961243109774,0.232295611522534,0.0374205613887453
Tmem169,0.45163738427137,0.488148503740025,0.519065818911555,0.462814878584259,0.213418965019309
Xrcc5,0.258051091123815,0.253866314141,0.303806444801719,0.252168495764713,0.315100613870718
March4,0.344152163212009,0.33511202415147,0.267074488401843,0.353895025296229,0.561417086290733
Smarcal1,0.105240129146973,0.12540065862014,0.0998334785860889,0.149009365084773,0.091674903807514
Gm39662,0.00724857862851388,0.000705520130605887,0.0105537094508272,0.0114394595576969,0
Ankar,0.0101317289405209,0.0011496540464369,0,0.012121200911386,0
Rpl37a,0.248574140073219,0.235221756965605,0.526516103080332,0.670425622472433,0.178607449171221
Igfbp2,0.00174857036174149,0.00323166017653275,0,0.00253345811459034,0
Igfbp5,0.00515902361160627,0.00695056741724058,0.00627134223435186,0.0619082516235811,0
1700027A15Rik,0.00583975550108262,0.00808586741478857,0.00328253285487135,0.0159011270962077,0
Gm29185,0,0.00792183394651785,0.00475296917984665,0.00682177016625254,0.0240264194508281
6030407O03Rik,0.0248319919776412,0.0214960235284048,0.0249934169490502,0.0139263817319404,0.00657090665370008
Tns1,0.0626486092823287,0.0476394423866057,0.0978212734455107,0.0758100952393749,0.103488684633721
Cxcr2,0.00946293638986354,0.00792235131150826,0.0118746553988257,0.00499471167219789,0.00971223615496455
