,RNA.0,RNA.1,RNA.2,RNA.3,RNA.4,RNA.5,RNA.6
Elp2,0.363743531252956,0.322938498227965,0.242336396729279,0.258922846528756,0.313235019969422,0.318615434832554,0.251984344470886
Mocos,0.0274046122250109,0.0365227917166453,0.0225261434714408,0.031685983091244,0.0498586213138813,0.0803052543586311,0.0172071507558006
Fhod3,3.1889180524038,3.38916756300232,3.07256943244035,2.93903704773576,2.93098434272824,3.70645973585354,5.0116781308833
Tpgs2,0.199717249507706,0.167454096201516,0.0661934541756568,0.0518888401353332,0.187251106851533,0.219687355766359,0.056366736074876
AW554918,0.618675789525418,0.645853229486704,0.441002660375142,0.333316091872283,0.514657106362407,0.679468141001543,0.501656555000907
Celf4,7.08000732145478,5.98482841444885,13.6501249854966,6.82161410844479,4.11932000434388,8.8193939237233,17.9837141936631
Gm3227,0.0716311649472973,0.0604537780395628,0.0514101133631108,0.0174577391770416,0.0343998329569366,0.0588030362639377,0.091865782253476
0710001A04Rik,0.00722300347558836,0.0108236693740091,0.0138992775332475,0.00373132043247064,0.00194037160444671,0,0.00984541614352107
Gm50304,0.346087960346401,0.2882848773716,0.700666140941796,0.330253375257751,0.233057007429023,0.4633611588845,0.688017455938822
Gm33228,0.935206171780069,0.899439755258055,1.85403990608025,0.905315403316367,0.80436745259709,0.927519575558692,1.39056302471888
Gm33948,0.00154970140353357,0.00108836240204194,0.00382449446981546,0.00203534954380693,0,0.00304950474518186,0
4930578E11Rik,0.00264969223721197,0.00313687737381832,0.00645971864965148,0.00478286231613897,0,0.019750179973515,0.00317450642774062
Gm49980,0.00518293682027863,0.00892299687164998,0.00554167559900027,0.00211023252282375,0.0154765900008121,0.0108498660172429,0.00573957236770235
Pik3c3,0.147147740257224,0.12119607614989,0.156055710437456,0.153507353517353,0.112956448973524,0.228210522721929,0.102912318746375
Rit2,2.32608972320843,2.00547609515662,1.49462042559338,1.94539951865669,2.53743423016056,2.29858284324754,1.88821245999418
Syt4,0.294916116036535,0.236837475966441,0.684345874337786,0.602247114420589,0.255093542847201,0.318712786133348,0.623831387316217
Gm26658,0.260389401862025,0.154020413777017,0.438064691850778,0.199580540108948,0.241827967797188,0.217095331589183,0.293186942837371
Slc25a46,0.349769792827359,0.368444601949396,0.467007436876108,0.463285460518209,0.327902858745124,0.356865087744415,0.405381799284203
Sap130,0.448856598801337,0.383657746213267,0.423294395956964,0.557889596596833,0.424199229673493,0.366576929516445,0.540418272738736
Ammecr1l,0.258580541958506,0.277169331986159,0.403730398431908,0.441254383207529,0.328126458325744,0.312239167816086,0.549274003335296
Gm26533,0.0836001402579967,0.0565208204070415,0.0161000406915813,0.0218644326215627,0.0628957798572964,0.064140247230228,0.0177535199462784
Polr2d,0.0244722544587826,0.0228212071431261,0.00910790469329917,0.0088945491701134,0.0309870794847655,0.0289124986299568,0.012819822522377
Wdr33,1.52196508705287,1.4964829893829,1.10990359998462,0.955985318454678,1.47678820404053,1.64907857834347,1.12048626310707
Sft2d3,0.149979141789847,0.142752321183946,0.0415420616296729,0.0256716811472519,0.105047338526417,0.112542801614963,0.0185308499193545
Lims2,0.0435935855705658,0.0294031821908211,0.0196682118957645,0.0355217841682428,0.0401621591651868,0.053457181715502,0.0254503518484408
Myo7b,0.000749391718741897,0,0,0,0,0.00988603698346163,0
Iws1,0.484942614187962,0.439084905731168,0.600566681327758,0.586580052411581,0.472234599808537,0.554822279132932,0.598128821985977
4933435E02Rik,0.00632825041099351,0.00143901164276115,0.00718993471507807,0.010200373872988,0.00343254720718102,0.0279352476271917,0.0399136603036314
Proc,0,0,0.00148026174580294,0.0142403892826658,0.00720060600300121,0,0
Map3k2,0.767301832551265,0.779138143081208,0.757760931256126,0.809672358400446,0.640382352207393,1.05820480952525,0.70632047945711
Ercc3,0.0832357253353851,0.120707646435005,0.133569603524734,0.118996391147942,0.0711957683647305,0.0971716988057977,0.149630488601147
A830052D11Rik,0.0130007799861302,0.0129500970514533,0.0129555294454282,0.00661565541175402,0.0216040552897092,0.0178361936063931,0
Bin1,0.903693625404675,0.965403771647871,1.53401760146592,1.80955749501693,0.964709587031865,1.34088610382725,1.71480746421417
Gm35060,0.00132944285177191,0,0,0.00295576665641016,0,0.00198937554098581,0
Gm44577,0.00520897769694795,0.00985304513926144,0.0145352953506744,0.0383511808238707,0.0144940728456468,0.0271821012600663,0.00931312013738715
Gypc,0.000540116855361891,0.00318327785941117,0.00219271509877304,0,0,0,0.00195973758329865
Tslp,0.00196956708501064,0,0,0.00810240515952434,0,0.00349138727130977,0.0064763651530106
Wdr36,0.214742402971002,0.21503964730189,0.209563517124699,0.189176797124252,0.182119744825763,0.25872547671283,0.176839629913621
2310026I22Rik,0.0567103912306227,0.0558026739576157,0.0127770689951922,0.0341180538540861,0.0641990606965941,0.0371248057524183,0.014962578590944
Camk4,1.78726126850166,1.98316041786786,1.2821994471306,2.25910150743402,1.7803722190937,0.83035355430956,1.06851449432399
Stard4,0.0408636522884599,0.0463013836643746,0.0118533461838637,0.0285108001423523,0.0357879748484945,0.0614236402337804,0.0100145962740695
Nrep,0.0190215760178428,0.0240928720093479,0.00633428492698935,0.0185726535399314,0.0233446771101713,0.00491670460583142,0.0493821952608042
Epb41l4aos,0.0338533246140296,0.0299701408228405,0.0139401169125734,0.0178303129271909,0.0249684031802141,0.0221498023369031,0.00297239536425219
Epb41l4a,0.00360755619955988,0.0146834771860906,0.0173217741350187,0.027282645861802,0.0136631615737444,0.00841272007518918,0.912693931038546
Apc,3.45476144467992,3.6529611500986,2.97438967465668,3.39626701780154,3.66903535767622,3.21004174034399,4.22096193081964
Srp19,0.102134141866494,0.0904738580895829,0.159456453629502,0.095629293091304,0.111592265427603,0.1071866024675,0.127277551995144
Reep5,0.365391629163442,0.370684338265123,0.258216811051089,0.251326211353548,0.337738715874886,0.359273383479269,0.293000689710347
Pkd2l2,0.147652703335716,0.157856031686075,0.100286541207492,0.0718292871239511,0.171896362751752,0.132058204764344,0.112457362317947
Fam13b,0.915624290657264,0.819434110212631,1.09344060202452,0.768030870440244,0.873770982855961,0.886149555897935,1.01136798463329
Nme5,0.0740211899702745,0.0943805705388216,0.0653759908319392,0.119851384063908,0.0990169761455684,0.134640258690957,0.0636571047831683
4933408B17Rik,0.0792582291743323,0.0623058362196935,0.0778606334146853,0.0275482433694223,0.0478374620735515,0.187920097403311,0.0384884314160273
Brd8,0.47184013696838,0.486375250263552,0.628867675391369,0.519709478567143,0.448667028962174,0.573778518862909,0.519886665242633
Kif20a,0.0228196373248001,0.0248101768927662,0.0239584533538379,0.020708928229311,0.0343061227552694,0.0168801903672215,0.035606316587223
Cdc23,0.286184451224623,0.323338124657449,0.302089787492025,0.316108473743163,0.225272481439227,0.36973480718013,0.363201543370794
Gfra3,0,0.0133060161084561,0,0.00172874204800267,0,0,0.00601667340534088
Cdc25c,0.0222144501079468,0.00848126589030805,0.00770963642677302,0.0131328039139958,0.0110455152832002,0.01168135199789,0.00805404717624578
Gm3550,0.0194765894687902,0.0148960296494162,0.00687988825227083,0.0110694306637311,0.0349744501757994,0.0150680944187207,0.0192364420795867
Fam53c,0.131698276056253,0.151645557500092,0.229958274568079,0.261114655356481,0.099050609083852,0.2643118279333,0.34692556165983
Kdm3b,0.486992950460411,0.517117611160682,0.62382219258746,0.506762963575408,0.442255088454537,0.525079570538919,0.488623894264619
Reep2,0.366421699262377,0.385189029974161,0.412089804776411,0.396979184377853,0.373485866664717,0.387320269702252,0.351358611902256
Egr1,0.144597211802466,0.151725576558363,0.485029360869657,0.65707174343903,0.13196728309836,0.176960472833295,0.510843364820065
Etf1,0.218811595329573,0.222090861364819,0.453231253619604,0.385650947859527,0.157055085606797,0.248557074552961,0.398289276575965
Hspa9,0.457513099316016,0.448580814206382,0.911186024180466,0.633315855940131,0.467219991202503,0.546238713957949,1.07165146302091
Gm36037,0.0443423657389277,0.0697439787570442,0.021482891730555,0.0637587440117417,0.0639280279938012,0.0752271266843814,0.0563934780890083
Gm3587,0.00581957447480878,0.0107718271543332,0.018281185152027,0.0339712571654575,0.0225158316806296,0.0102210886954779,0.0128965042572835
Ctnna1,0.231414774983813,0.371654646302001,0.102141631183592,0.184477371975142,0.25349982226147,0.376347667716566,0.289332320196589
Lrrtm2,0.0965475800587286,0.131739266709178,0.0655988611013397,0.0446769187977009,0.119390371563146,0.19560251733341,0.0118881067135147
Gm50146,0.0042855213211465,0.0057620833936231,0,0.00880038822325022,0.0052863222539231,0.00561978975242578,0.0116594277651441
Sil1,0.434475364486756,0.576684173594754,0.575683406512658,0.780303831175794,0.551057445500343,0.676308137420555,0.484524114017045
Gm50145,0.0151572511481059,0.0102397961236981,0.00163066707333082,0.000729893123209755,0.030411590456201,0.0150480493956145,0
Snhg4,0.128609147124513,0.138934864387445,0.0346523409500617,0.0727461264288155,0.129875909047641,0.108966757810109,0.0386262940291763
Snhg4.1,0.0122620882027445,0.00509913743618047,0.0133201344623796,0.0146055534994064,0.0134022667236047,0.011899808143065,0.0202090601251707
Matr3,0.384735972665709,0.388753448104978,0.356866403083925,0.339577523389929,0.445032085011525,0.361873474849384,0.199691147118581
Gm50163,0.0981826760948859,0.0773624672600736,0.0358327208386447,0.0166963467576551,0.0876869107788285,0.0896355773913316,0.0144285625738157
Paip2,0.923597359025925,0.943782533945866,1.32431596981732,1.27441169327589,1.10624607622655,0.978676752939424,1.74218746107922
Slc23a1,0.0290163135383555,0.0232920416511436,0.00910280430048148,0.0150116064163114,0.0268970035820899,0.0212053872431011,0
Prob1,0.00598482291111016,0.0074858806579317,0.0015970593665296,0.00792452210948006,0.00334248660760263,0,0.0425411839325138
Spata24,0.037066993824568,0.0451533360210697,0.01819278334908,0.0235932905008801,0.050801618141579,0.0475901715160111,0.0504849387202843
Dnajc18,0.631461526136515,0.601608926144307,0.606366546392741,0.707867302759149,0.550331198749648,0.7922530371774,0.614872984631763
1700066B19Rik,0.0220988568364815,0.0417626657598517,0.0134273492179975,0.0419143497560878,0.0349298630511621,0.0139843134515013,0.0163188123443338
Ube2d2a,0.710602577376846,0.736772390070941,0.877209252405641,0.820566179817223,0.794439507890151,0.918158866204457,0.890018803129407
Cxxc5,0.174558738413221,0.239910388001496,0.270585291767836,0.21606683026496,0.188304109905506,0.21298137849746,0.25858110438275
Gm29417,0.0412118192517852,0.0481344233902156,0.0169495147687907,0.0107495476339789,0.0447300792962084,0.015011170164303,0.0183874885711749
Gm50399,0.0183582766297034,0.0162294990686564,0.0224709862100826,0.00765582246580659,0.0115212596490322,0.030688932992253,0.0181791101787101
C330008A17Rik,0,0.00259045345369616,0,0,0.00105653877053542,0.00378149751082926,0
Gm50405,0.000878458931462907,0,0,0,0.00105653877053542,0.0042927814304578,0.00310873935023617
Psd2,0.0170574178643331,0.0202326761196983,0.0100068751680522,0.0190764350116808,0.0387613429997086,0.0224044975590673,0.0231131679944998
Nrg2,0.903667233789316,1.06390241067276,0.518237745190608,0.623685949014238,1.14696049924058,0.991591889074727,0.250707942048746
4930471G03Rik,0.0478877745592059,0.0458689298748804,0.00330315322354713,0.0115564138555234,0.0564660297179182,0.0240333697277799,0.00667466280547324
Pura,1.09119976631481,1.12804005159993,0.60196538719445,0.460557251057647,1.07297643715413,0.94345353043238,0.439770763411705
Igip,0.145293035533795,0.146717804142236,0.0880927895211882,0.0629920046620594,0.128529035185943,0.145034286994361,0.10973629770873
Cystm1,0.265539978212515,0.260014460848435,0.501593859297968,0.658555073934064,0.280223670869314,0.501394561541956,0.606603051777767
Pfdn1,0.46710009647185,0.412319855973157,0.359432196220962,0.341449581931183,0.483350728198381,0.457680565933372,0.441739016919946
Hbegf,0.00154624069411969,0.00393947688138692,0,0.0127793719458187,0.0128808580677672,0.00240693814361526,0.00634901285548123
Slc4a9,0.131471284622551,0.0957123757097133,0.0452019274468015,0.0255872116395688,0.0725073733750786,0.0898287625126236,0.0158654612953098
Ankhd1,1.14730570743984,1.17221652569875,1.362049264527,1.23334142369568,1.26217365419509,1.21306538067373,1.33869661412918
Eif4ebp3,0.0678191590295594,0.0395869928322551,0.0929926642135875,0.0543380076331565,0.0401604174297791,0.0869467753734463,0.0516985331176654
Sra1,0.0868538900856912,0.0717640859563107,0.0833832594409497,0.0508751165493968,0.0510495349108861,0.0738539581225867,0.0613602757410999
Apbb3,0.0995855298359194,0.107899526105171,0.126098804907622,0.160537559682352,0.102171032495738,0.143738318311263,0.137061290755425
Slc35a4,0.0287439703338559,0.0393540941860962,0.0255892900293543,0.0617724779298967,0.0339276558711296,0.0204869119763112,0.025001791070746
E230025N22Rik,0.0347649989905389,0.00340743386788705,0.0149277118878804,0.00852376376122236,0.00163970661057558,0.0100485899567358,0.0210701714456712
Tmco6,0.0898542716477333,0.0867143759478571,0.0325236109036693,0.0379676257940856,0.105247189522749,0.0597461166775633,0.0206092486331424
Ndufa2,0.0841250805940751,0.0482281192207071,0.0405633818138359,0.0837675565056213,0.0452907046492133,0.0798745258922383,0.0597876135984192
Ik,0.158903898526181,0.203739963499389,0.171744970179204,0.226350925115986,0.178021452429408,0.226854976709957,0.192165879241979
Wdr55,0.0249499108143039,0.024079039346339,0.00615058757147561,0.0117649050093468,0.00902514084105012,0.0110491293159008,0.0122128791575081
Dnd1,0.00230810815201676,0.00227075893759364,0.00695843708910768,0.00403539192930575,0.00590432162922991,0.0137238134586152,0.0209792519962849
Hars,0.20283934526093,0.188129332726904,0.337115532145037,0.356904612932031,0.155628793425466,0.189671589527127,0.297076211430001
Hars2,0.118603711023734,0.135525117474452,0.134390735057417,0.150536154070348,0.0824872143633597,0.132073384462987,0.0754167514160469
Zmat2,0.204510297666016,0.17279220312323,0.175933965951665,0.160164242249529,0.195016017526055,0.220530905542236,0.216184822759374
Pcdha1,0.0176561174846322,0.0321810911722408,0.0206763624563735,0.00183392926864918,0.0294478397024178,0.0143152398614269,0.00640534581347096
Gm37751,0.00826974234309393,0.00405778206381806,0.0122538499159921,0.00876843058529807,0.00501673224880123,0,0.00547084858332376
Pcdha2,0.0065584499692076,0.00190950183388556,0.00108422074994682,0.00131417390436993,0.00237123033657243,0.00862048900585934,0
Pcdha3,0.00204969423195545,0,0,0.00266774230036217,0.00353255581183004,0.0106200854285838,0.00781340068859668
Pcdha4,0.023790211259792,0.0209247097653929,0.00666638751738684,0.00937009359101065,0.0204406813444482,0.00785802255182856,0.0140617496923809
Gm38225,0.00370359078959415,0,0.000536562207305316,0.00364069222338242,0.000817539291755901,0,0.00465656006869357
Pcdha5,0.00562152527396418,0.0074720061805421,0.00636276507232001,0.00136347225115813,0.00640402762049366,0.00429523559582005,0.00399175303822303
Pcdha6,0.00397365480321769,0,0.00170522754556368,0,0,0,0.00585366310529803
Pcdha7,0.00208577826974009,0.0026680910715534,0.00050087984553667,0.00248306474931974,0,0.00239431665843421,0
Pcdha8,0.00634570601718125,0.00113896461738078,0.000940881410178004,0.00261831886112044,0.00166509481715927,0,0
Pcdha9,0.00726078904914736,0.0091766512744564,0.0054389479838462,0.000628321306425767,0.00498137669231328,0.00304950474518186,0
Pcdha11,0.00582225332139468,0.00650210764009759,0.0030383154960935,0.00439004486787144,0.00119428596269719,0,0
Gm10545,0.0372062966628263,0.0218235045900873,0.0137887949417511,0.00261615037470717,0.0419755909325792,0.0224724581285654,0.0136492596836155
Pcdha11.1,0.0473725356898217,0.0527816548330809,0.0718691511441973,0.0867376069487301,0.0216333485795695,0.0789153222948392,0.0545172047652475
Pcdha12,0.00932751130299027,0.0135917614745605,0.00891024471105126,0.0158311646117638,0.00867493154579464,0.00849433584885475,0
