,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Tfrc,4.11E-30,-1.119735097,0.286,0.551,9.59E-26
Tgds,0.344806579,-0.043481587,0.089,0.103,1
Tgfb1i1,0.000307286,-1.294332197,0.021,0.057,1
Tgfb2,0.000258682,0.557512409,0.291,0.229,1
Tgfb3,0.325915296,0.293068204,0.077,0.066,1
Tgfbr1,3.46E-20,-1.197864076,0.154,0.361,8.06E-16
Tgfbr2,0.069115423,0.815737273,0.016,0.008,1
Tgfbr3,0.903564729,0.196533212,0.3,0.325,1
Tgfbr3l,0.898349025,0.232140577,0.03,0.029,1
Tgfbrap1,0.033267724,-0.257110417,0.3,0.359,1
Tgif1,0.013467734,1.773954507,0.015,0.005,1
Tgif2,0.48942327,-0.18650737,0.023,0.028,1
Tgm1,0.34788388,1.209703828,0.011,0.008,1
Tgm2,0.701434932,0.788633834,0.023,0.021,1
Tgm3,0.047697767,-0.926721214,0.018,0.034,1
Tgm4,0.655727232,-0.337377123,0.044,0.04,1
Tgm7,0.965297278,0.500189548,0.015,0.015,1
Tgoln1,0.000381871,-0.456476787,0.138,0.204,1
Tgs1,0.060265192,-0.062992002,0.475,0.545,1
Tha1,0.945467296,0.093301164,0.051,0.052,1
Thada,0.561273134,0.100738043,0.593,0.614,1
Thap1,0.031061143,-0.140821326,0.036,0.059,1
Thap11,0.279059295,0.504485788,0.026,0.019,1
Thap12,0.01623782,-0.22114839,0.161,0.21,1
Thap2,0.006473057,0.394013063,0.479,0.451,1
Thap3,0.003533527,0.562482175,0.427,0.404,1
Thap4,0.334158348,0.33958365,0.223,0.214,1
Thap7,0.543339497,0.358675398,0.054,0.048,1
Thap8,0.678035539,0.065230892,0.018,0.016,1
Thbs3,0.22353682,0.197578417,0.057,0.046,1
Thegl,0.009643305,-1.145618994,0.011,0.031,1
Them4,0.072008913,0.564676885,0.21,0.185,1
Them6,0.912842883,0.284054084,0.11,0.111,1
Thg1l,0.29984597,-0.502525589,0.021,0.029,1
Thnsl1,0.482552874,0.264533625,0.278,0.275,1
Thnsl2,0.346504775,0.397146562,0.034,0.027,1
Thoc1,0.016682111,0.1638799,0.867,0.883,1
Thoc2,0.047216446,-0.116249248,0.742,0.812,1
Thoc3,0.24197091,-0.014791846,0.107,0.126,1
Thoc5,0.795052315,0.169577649,0.253,0.255,1
Thoc6,0.012085383,0.856966234,0.069,0.044,1
Thoc7,0.001428326,-0.134156414,0.598,0.711,1
Thop1,0.645330935,0.218188143,0.062,0.068,1
Thpo,0.39120748,0.134946145,0.13,0.149,1
Thra,0.718560776,0.084821847,0.67,0.699,1
Thrap3,0.05130761,0.209149841,0.626,0.633,1
Thrb,1.76E-47,-0.505126249,0.967,0.994,4.10E-43
